;;;;;;;;;;;;;;;;;;;;;delta12[?s];delta23[?s];delta34[?s];delta54[?s];Razem[?s];Przesy³ SerialPort [s];Przesy³ SerialPort [Hz]
-50,76;-163,56;7,84;19991600;-96,17;162,32;-19,66;19998116;146,25;-179,15;-2,8;20003948;150,83;175,97;15,41;20011720;-0,65;9,86;-7,56;20019012;17810532;6516;5832;7772;7292;27412;0,135247;7,393879347
-50,76;-163,56;7,84;20126528;-96,17;162,32;-19,66;20132256;146,25;-179,15;-2,8;20139448;150,83;175,97;15,41;20145100;-0,65;9,86;-7,56;20151432;17945654;5728;7192;5652;6332;24904;0,135122;7,40071935
-50,76;-163,56;7,84;20258320;-96,17;162,32;-19,66;20265620;146,25;-179,15;-2,8;20273076;150,83;175,97;15,41;20280928;-0,65;9,86;-7,56;20288348;18076771;7300;7456;7852;7420;30028;0,131117;7,626776085
-50,76;-163,56;7,84;20393596;-96,17;162,32;-19,66;20400000;146,25;-179,15;-2,8;20405460;150,83;175,97;15,41;20412748;-0,65;9,86;-7,56;20418668;18212832;6404;5460;7288;5920;25072;0,136061;7,349644645
-50,76;-163,56;7,84;20525580;-96,17;162,32;-19,66;20531256;146,25;-179,15;-2,8;20537140;150,83;175,97;15,41;20543568;-0,65;9,86;-7,56;20551804;18343021;5676;5884;6428;8236;26224;0,130189;7,681140496
-50,76;-163,56;7,84;20659320;-96,17;162,32;-19,66;20665776;146,25;-179,15;-2,8;20673372;150,83;175,97;15,41;20681348;-0,65;9,86;-7,56;20686832;18479271;6456;7596;7976;5484;27512;0,13625;7,339449541
-50,76;-163,56;7,84;20792328;-96,17;162,32;-19,66;20798352;146,25;-179,15;-2,8;20804548;150,83;175,97;15,41;20812212;-0,65;9,86;-7,56;20817696;18610270;6024;6196;7664;5484;25368;0,130999;7,633646058
-50,76;-163,56;7,84;20922948;-96,17;162,32;-19,66;20930536;146,25;-179,15;-2,8;20936008;150,83;175,97;15,41;20943216;-0,65;9,86;-7,56;20948700;18741116;7588;5472;7208;5484;25752;0,130846;7,642572184
-50,76;-163,56;7,84;21053936;-96,17;162,32;-19,66;21061508;146,25;-179,15;-2,8;21067388;150,83;175,97;15,41;21074000;-0,65;9,86;-7,56;21079488;18871137;7572;5880;6612;5488;25552;0,130021;7,691065289
-50,76;-163,56;7,84;21184956;-96,17;162,32;-19,66;21192616;146,25;-179,15;-2,8;21198864;150,83;175,97;15,41;21204832;-0,65;9,86;-7,56;21210396;19003388;7660;6248;5968;5564;25440;0,132251;7,561379498
-50,76;-163,56;7,84;21316060;-96,17;162,32;-19,66;21323236;146,25;-179,15;-2,8;21328692;150,83;175,97;15,41;21334876;-0,65;9,86;-7,56;21340956;19134511;7176;5456;6184;6080;24896;0,131123;7,626427095
-50,76;-163,56;7,84;21446200;-96,17;162,32;-19,66;21452348;146,25;-179,15;-2,8;21458228;150,83;175,97;15,41;21464840;-0,65;9,86;-7,56;21471648;19265636;6148;5880;6612;6808;25448;0,131125;7,626310772
-50,76;-163,56;7,84;21577320;-96,17;162,32;-19,66;21584480;146,25;-179,15;-2,8;21592408;150,83;175,97;15,41;21598188;-0,65;9,86;-7,56;21603676;19396634;7160;7928;5780;5488;26356;0,130998;7,633704331
-50,76;-163,56;7,84;21710700;-96,17;162,32;-19,66;21716568;146,25;-179,15;-2,8;21724388;150,83;175,97;15,41;21732124;-0,65;9,86;-7,56;21739296;19531442;5868;7820;7736;7172;28596;0,134808;7,417957391
-50,76;-163,56;7,84;21845840;-96,17;162,32;-19,66;21851156;146,25;-179,15;-2,8;21856628;150,83;175,97;15,41;21864492;-0,65;9,86;-7,56;21872728;19666884;5316;5472;7864;8236;26888;0,135442;7,383234152
-50,76;-163,56;7,84;21978124;-96,17;162,32;-19,66;21985756;146,25;-179,15;-2,8;21993480;150,83;175,97;15,41;21999668;-0,65;9,86;-7,56;22005992;19798003;7632;7724;6188;6324;27868;0,131119;7,626659752
-50,76;-163,56;7,84;22113660;-96,17;162,32;-19,66;22118972;146,25;-179,15;-2,8;22125700;150,83;175,97;15,41;22133664;-0,65;9,86;-7,56;22139600;19933255;5312;6728;7964;5936;25940;0,135252;7,39360601
-50,76;-163,56;7,84;22246888;-96,17;162,32;-19,66;22252192;146,25;-179,15;-2,8;22257840;150,83;175,97;15,41;22265380;-0,65;9,86;-7,56;22271572;20068170;5304;5648;7540;6192;24684;0,134915;7,412074269
-50,76;-163,56;7,84;22377916;-96,17;162,32;-19,66;22385536;146,25;-179,15;-2,8;22393604;150,83;175,97;15,41;22399392;-0,65;9,86;-7,56;22407196;20199340;7620;8068;5788;7804;29280;0,13117;7,623694442
-50,76;-163,56;7,84;22514268;-96,17;162,32;-19,66;22519940;146,25;-179,15;-2,8;22526580;150,83;175,97;15,41;22534376;-0,65;9,86;-7,56;22540344;20334622;5672;6640;7796;5968;26076;0,135282;7,391966411
-50,76;-163,56;7,84;22648076;-96,17;162,32;-19,66;22653384;146,25;-179,15;-2,8;22659292;150,83;175,97;15,41;22666432;-0,65;9,86;-7,56;22671924;20469747;5308;5908;7140;5492;23848;0,135125;7,400555042
-50,76;-163,56;7,84;22778944;-96,17;162,32;-19,66;22785820;146,25;-179,15;-2,8;22793976;150,83;175,97;15,41;22799752;-0,65;9,86;-7,56;22806200;20600746;6876;8156;5776;6448;27256;0,130999;7,633646058
-50,76;-163,56;7,84;22911436;-96,17;162,32;-19,66;22918984;146,25;-179,15;-2,8;22926160;150,83;175,97;15,41;22933840;-0,65;9,86;-7,56;22940732;20731867;7548;7176;7680;6892;29296;0,131121;7,626543422
-50,76;-163,56;7,84;23048696;-96,17;162,32;-19,66;23054000;146,25;-179,15;-2,8;23059888;150,83;175,97;15,41;23067024;-0,65;9,86;-7,56;23073808;20870340;5304;5888;7136;6784;25112;0,138473;7,221624432
-50,76;-163,56;7,84;23180656;-96,17;162,32;-19,66;23187716;146,25;-179,15;-2,8;23195416;150,83;175,97;15,41;23201556;-0,65;9,86;-7,56;23207376;21004198;7060;7700;6140;5820;26720;0,133858;7,470603177
-50,76;-163,56;7,84;23312780;-96,17;162,32;-19,66;23320616;146,25;-179,15;-2,8;23327348;150,83;175,97;15,41;23335548;-0,65;9,86;-7,56;23341492;21133240;7836;6732;8200;5944;28712;0,129042;7,749414919
-50,76;-163,56;7,84;23448924;-96,17;162,32;-19,66;23454320;146,25;-179,15;-2,8;23460232;150,83;175,97;15,41;23467460;-0,65;9,86;-7,56;23475232;21267954;5396;5912;7228;7772;26308;0,134714;7,423133453
-50,76;-163,56;7,84;23582300;-96,17;162,32;-19,66;23589220;146,25;-179,15;-2,8;23596628;150,83;175,97;15,41;23603660;-0,65;9,86;-7,56;23609148;21403510;6920;7408;7032;5488;26848;0,135556;7,377024993
-50,76;-163,56;7,84;23714400;-96,17;162,32;-19,66;23722256;146,25;-179,15;-2,8;23728476;150,83;175,97;15,41;23736312;-0,65;9,86;-7,56;23741816;21534482;7856;6220;7836;5504;27416;0,130972;7,635219742
-50,76;-163,56;7,84;23847756;-96,17;162,32;-19,66;23854852;146,25;-179,15;-2,8;23860760;150,83;175,97;15,41;23868148;-0,65;9,86;-7,56;23874796;21670054;7096;5908;7388;6648;27040;0,135572;7,376154368
-50,76;-163,56;7,84;23982552;-96,17;162,32;-19,66;23988296;146,25;-179,15;-2,8;23996048;150,83;175,97;15,41;24001840;-0,65;9,86;-7,56;24009620;21804133;5744;7752;5792;7780;27068;0,134079;7,458289516
-50,76;-163,56;7,84;24115608;-96,17;162,32;-19,66;24123848;146,25;-179,15;-2,8;24129304;150,83;175,97;15,41;24137100;-0,65;9,86;-7,56;24143148;21935524;8240;5456;7796;6048;27540;0,131391;7,610871369
-50,76;-163,56;7,84;24248848;-96,17;162,32;-19,66;24256164;146,25;-179,15;-2,8;24262452;150,83;175,97;15,41;24269284;-0,65;9,86;-7,56;24274764;22070795;7316;6288;6832;5480;25916;0,135271;7,392567513
-50,76;-163,56;7,84;24381760;-96,17;162,32;-19,66;24387688;146,25;-179,15;-2,8;24395644;150,83;175,97;15,41;24401012;-0,65;9,86;-7,56;24406952;22201186;5928;7956;5368;5940;25192;0,130391;7,669240975
-50,76;-163,56;7,84;24512636;-96,17;162,32;-19,66;24518496;146,25;-179,15;-2,8;24526588;150,83;175,97;15,41;24532376;-0,65;9,86;-7,56;24538320;22333348;5860;8092;5788;5944;25684;0,132162;7,566471452
-50,76;-163,56;7,84;24645836;-96,17;162,32;-19,66;24651568;146,25;-179,15;-2,8;24658440;150,83;175,97;15,41;24665240;-0,65;9,86;-7,56;24672960;22467006;5732;6872;6800;7720;27124;0,133658;7,481781861
-50,76;-163,56;7,84;24778576;-96,17;162,32;-19,66;24786720;146,25;-179,15;-2,8;24793012;150,83;175,97;15,41;24799960;-0,65;9,86;-7,56;24806952;22598046;8144;6292;6948;6992;28376;0,13104;7,631257631
-50,76;-163,56;7,84;24912208;-96,17;162,32;-19,66;24919148;146,25;-179,15;-2,8;24927044;150,83;175,97;15,41;24932584;-0,65;9,86;-7,56;24938804;22734347;6940;7896;5540;6220;26596;0,136301;7,336703326
-50,76;-163,56;7,84;25046680;-96,17;162,32;-19,66;25052380;146,25;-179,15;-2,8;25059028;150,83;175,97;15,41;25065756;-0,65;9,86;-7,56;25071372;22869896;5700;6648;6728;5616;24692;0,135549;7,377405957
-50,76;-163,56;7,84;25178616;-96,17;162,32;-19,66;25184952;146,25;-179,15;-2,8;25190416;150,83;175,97;15,41;25198644;-0,65;9,86;-7,56;25204136;23001822;6336;5464;8228;5492;25520;0,131926;7,580006974
-50,76;-163,56;7,84;25310400;-96,17;162,32;-19,66;25316040;146,25;-179,15;-2,8;25321732;150,83;175,97;15,41;25327872;-0,65;9,86;-7,56;25333580;23131828;5640;5692;6140;5708;23180;0,130006;7,691952679
-50,76;-163,56;7,84;25440220;-96,17;162,32;-19,66;25447080;146,25;-179,15;-2,8;25452984;150,83;175,97;15,41;25460448;-0,65;9,86;-7,56;25466964;23263017;6860;5904;7464;6516;26744;0,131189;7,622590309
-50,76;-163,56;7,84;25572224;-96,17;162,32;-19,66;25580088;146,25;-179,15;-2,8;25585556;150,83;175,97;15,41;25591892;-0,65;9,86;-7,56;25598832;23393959;7864;5468;6336;6940;26608;0,130942;7,63696904
-50,76;-163,56;7,84;25704520;-96,17;162,32;-19,66;25712080;146,25;-179,15;-2,8;25719244;150,83;175,97;15,41;25724612;-0,65;9,86;-7,56;25732504;23528151;7560;7164;5368;7892;27984;0,134192;7,452009062
-50,76;-163,56;7,84;25840036;-96,17;162,32;-19,66;25845856;146,25;-179,15;-2,8;25851324;150,83;175,97;15,41;25859112;-0,65;9,86;-7,56;25865672;23663313;5820;5468;7788;6560;25636;0,135162;7,398529172
-50,76;-163,56;7,84;25972288;-96,17;162,32;-19,66;25979108;146,25;-179,15;-2,8;25984580;150,83;175,97;15,41;25991680;-0,65;9,86;-7,56;25997456;23795168;6820;5472;7100;5776;25168;0,131855;7,584088582
-50,76;-163,56;7,84;26103436;-96,17;162,32;-19,66;26110836;146,25;-179,15;-2,8;26118584;150,83;175,97;15,41;26123944;-0,65;9,86;-7,56;26129576;23926294;7400;7748;5360;5632;26140;0,131126;7,626252612
-50,76;-163,56;7,84;26234844;-96,17;162,32;-19,66;26242796;146,25;-179,15;-2,8;26249888;150,83;175,97;15,41;26255660;-0,65;9,86;-7,56;26261144;24057536;7952;7092;5772;5484;26300;0,131242;7,619512046
-50,76;-163,56;7,84;26366392;-96,17;162,32;-19,66;26372124;146,25;-179,15;-2,8;26379828;150,83;175,97;15,41;26385636;-0,65;9,86;-7,56;26391128;24187663;5732;7704;5808;5492;24736;0,130127;7,684800234
-50,76;-163,56;7,84;26496544;-96,17;162,32;-19,66;26504140;146,25;-179,15;-2,8;26510676;150,83;175,97;15,41;26516628;-0,65;9,86;-7,56;26522112;24319502;7596;6536;5952;5484;25568;0,131839;7,585008988
-50,76;-163,56;7,84;26627816;-96,17;162,32;-19,66;26635424;146,25;-179,15;-2,8;26641388;150,83;175,97;15,41;26648052;-0,65;9,86;-7,56;26653668;24450694;7608;5964;6664;5616;25852;0,131192;7,622416001
-50,76;-163,56;7,84;26759892;-96,17;162,32;-19,66;26766920;146,25;-179,15;-2,8;26772376;150,83;175,97;15,41;26777728;-0,65;9,86;-7,56;26783580;24581818;7028;5456;5352;5852;23688;0,131124;7,626368933
-50,76;-163,56;7,84;26889264;-96,17;162,32;-19,66;26896776;146,25;-179,15;-2,8;26902236;150,83;175,97;15,41;26909260;-0,65;9,86;-7,56;26914972;24712943;7512;5460;7024;5712;25708;0,131125;7,626310772
-50,76;-163,56;7,84;27020220;-96,17;162,32;-19,66;27027316;146,25;-179,15;-2,8;27032784;150,83;175,97;15,41;27040200;-0,65;9,86;-7,56;27045796;24843940;7096;5468;7416;5596;25576;0,130997;7,633762605
-50,76;-163,56;7,84;27152668;-96,17;162,32;-19,66;27159048;146,25;-179,15;-2,8;27164980;150,83;175,97;15,41;27172608;-0,65;9,86;-7,56;27178536;24974806;6380;5932;7628;5928;25868;0,130866;7,641404184
-50,76;-163,56;7,84;27286092;-96,17;162,32;-19,66;27291708;146,25;-179,15;-2,8;27299424;150,83;175,97;15,41;27305072;-0,65;9,86;-7,56;27311832;25109313;5616;7716;5648;6760;25740;0,134507;7,434557309
-50,76;-163,56;7,84;27418456;-96,17;162,32;-19,66;27423760;146,25;-179,15;-2,8;27431212;150,83;175,97;15,41;27437064;-0,65;9,86;-7,56;27445028;25241314;5304;7452;5852;7964;26572;0,132001;7,575700184
-50,76;-163,56;7,84;27550272;-96,17;162,32;-19,66;27558436;146,25;-179,15;-2,8;27564104;150,83;175,97;15,41;27571916;-0,65;9,86;-7,56;27578792;25375320;8164;5668;7812;6876;28520;0,134006;7,462352432
-50,76;-163,56;7,84;27686544;-96,17;162,32;-19,66;27692112;146,25;-179,15;-2,8;27699884;150,83;175,97;15,41;27705620;-0,65;9,86;-7,56;27711108;25511562;5568;7772;5736;5488;24564;0,136242;7,339880507
-50,76;-163,56;7,84;27818616;-96,17;162,32;-19,66;27823920;146,25;-179,15;-2,8;27831548;150,83;175,97;15,41;27836912;-0,65;9,86;-7,56;27842400;25642688;5304;7628;5364;5488;23784;0,131126;7,626252612
-50,76;-163,56;7,84;27949616;-96,17;162,32;-19,66;27955368;146,25;-179,15;-2,8;27962104;150,83;175,97;15,41;27967796;-0,65;9,86;-7,56;27973316;25772014;5752;6736;5692;5520;23700;0,129326;7,732397198
-50,76;-163,56;7,84;28080356;-96,17;162,32;-19,66;28086100;146,25;-179,15;-2,8;28092624;150,83;175,97;15,41;28098404;-0,65;9,86;-7,56;28104148;25904787;5744;6524;5780;5744;23792;0,132773;7,531651767
-50,76;-163,56;7,84;28211052;-96,17;162,32;-19,66;28216792;146,25;-179,15;-2,8;28222964;150,83;175,97;15,41;28228328;-0,65;9,86;-7,56;28234528;26035759;5740;6172;5364;6200;23476;0,130972;7,635219742
-50,76;-163,56;7,84;28341536;-96,17;162,32;-19,66;28347256;146,25;-179,15;-2,8;28353300;150,83;175,97;15,41;28359096;-0,65;9,86;-7,56;28365424;26166856;5720;6044;5796;6328;23888;0,131097;7,627939617
-50,76;-163,56;7,84;28472468;-96,17;162,32;-19,66;28477772;146,25;-179,15;-2,8;28483796;150,83;175,97;15,41;28489584;-0,65;9,86;-7,56;28496172;26296537;5304;6024;5788;6588;23704;0,129681;7,711229864
-50,76;-163,56;7,84;28603040;-96,17;162,32;-19,66;28608924;146,25;-179,15;-2,8;28614388;150,83;175,97;15,41;28620408;-0,65;9,86;-7,56;28627332;26429047;5884;5464;6020;6924;24292;0,13251;7,546600257
-50,76;-163,56;7,84;28733784;-96,17;162,32;-19,66;28739908;146,25;-179,15;-2,8;28745828;150,83;175,97;15,41;28753208;-0,65;9,86;-7,56;28759076;26558989;6124;5920;7380;5868;25292;0,129942;7,695741177
-50,76;-163,56;7,84;28864924;-96,17;162,32;-19,66;28871716;146,25;-179,15;-2,8;28878580;150,83;175,97;15,41;28884984;-0,65;9,86;-7,56;28890472;26690180;6792;6864;6404;5488;25548;0,131191;7,622474103
-50,76;-163,56;7,84;28995940;-96,17;162,32;-19,66;29003228;146,25;-179,15;-2,8;29011228;150,83;175,97;15,41;29017552;-0,65;9,86;-7,56;29023468;26821963;7288;8000;6324;5916;27528;0,131783;7,58823217
-50,76;-163,56;7,84;29128728;-96,17;162,32;-19,66;29135400;146,25;-179,15;-2,8;29142348;150,83;175,97;15,41;29148292;-0,65;9,86;-7,56;29154200;26953158;6672;6948;5944;5908;25472;0,131195;7,622241701
-50,76;-163,56;7,84;29260540;-96,17;162,32;-19,66;29267480;146,25;-179,15;-2,8;29274000;150,83;175,97;15,41;29279356;-0,65;9,86;-7,56;29284856;27084396;6940;6520;5356;5500;24316;0,131238;7,619744281
-50,76;-163,56;7,84;29391224;-96,17;162,32;-19,66;29398184;146,25;-179,15;-2,8;29404352;150,83;175,97;15,41;29409880;-0,65;9,86;-7,56;29415720;27215328;6960;6168;5528;5840;24496;0,130932;7,637552317
-50,76;-163,56;7,84;29522536;-96,17;162,32;-19,66;29529224;146,25;-179,15;-2,8;29535140;150,83;175,97;15,41;29540920;-0,65;9,86;-7,56;29546768;27345522;6688;5916;5780;5848;24232;0,130194;7,680845507
-50,76;-163,56;7,84;29653828;-96,17;162,32;-19,66;29660068;146,25;-179,15;-2,8;29665536;150,83;175,97;15,41;29671304;-0,65;9,86;-7,56;29676796;27477538;6240;5468;5768;5492;22968;0,132016;7,574839413
-50,76;-163,56;7,84;29782056;-96,17;162,32;-19,66;29788436;146,25;-179,15;-2,8;29794720;150,83;175,97;15,41;29800076;-0,65;9,86;-7,56;29806640;27608661;6380;6284;5356;6564;24584;0,131123;7,626427095
-50,76;-163,56;7,84;29912336;-96,17;162,32;-19,66;29919952;146,25;-179,15;-2,8;29925452;150,83;175,97;15,41;29930816;-0,65;9,86;-7,56;29937572;27738136;7616;5500;5364;6756;25236;0,129475;7,723498745
-50,76;-163,56;7,84;30043604;-96,17;162,32;-19,66;30050852;146,25;-179,15;-2,8;30056312;150,83;175,97;15,41;30062096;-0,65;9,86;-7,56;30068684;27869592;7248;5460;5784;6588;25080;0,131456;7,607108082
-50,76;-163,56;7,84;30175424;-96,17;162,32;-19,66;30182112;146,25;-179,15;-2,8;30187576;150,83;175,97;15,41;30194444;-0,65;9,86;-7,56;30200308;28001783;6688;5464;6868;5864;24884;0,132191;7,564811523
-50,76;-163,56;7,84;30308224;-96,17;162,32;-19,66;30313632;146,25;-179,15;-2,8;30320796;150,83;175,97;15,41;30328560;-0,65;9,86;-7,56;30335152;28132465;5408;7164;7764;6592;26928;0,130682;7,652163267
-50,76;-163,56;7,84;30441516;-96,17;162,32;-19,66;30448064;146,25;-179,15;-2,8;30454812;150,83;175,97;15,41;30460464;-0,65;9,86;-7,56;30467844;28266990;6548;6748;5652;7380;26328;0,134525;7,433562535
-50,76;-163,56;7,84;30573100;-96,17;162,32;-19,66;30580856;146,25;-179,15;-2,8;30586348;150,83;175,97;15,41;30591876;-0,65;9,86;-7,56;30597752;28399022;7756;5492;5528;5876;24652;0,132032;7,573921474
-50,76;-163,56;7,84;30703380;-96,17;162,32;-19,66;30710772;146,25;-179,15;-2,8;30716296;150,83;175,97;15,41;30721660;-0,65;9,86;-7,56;30728236;28529082;7392;5524;5364;6576;24856;0,13006;7,688759034
-50,76;-163,56;7,84;30834040;-96,17;162,32;-19,66;30839352;146,25;-179,15;-2,8;30845656;150,83;175,97;15,41;30851248;-0,65;9,86;-7,56;30857064;28660950;5312;6304;5592;5816;23024;0,131868;7,583340917
;;;;;;;;;;;;;;;;;;;;;6599,58;6411,06;6353,08;6291,94;25655,66;0,132166712;7,566201685
;;;;;;;;;;;;;;;;;;;;;0,00659958;0,00641106;0,00635308;0,00629194;0,02565566;s;Hz
