;;;;;;;;;;;;;;;;;;;;;delta12[?s];delta23[?s];delta34[?s];delta54[?s];Razem[?s];Przesy³ SerialPort [s];Przesy³ SerialPort [Hz]
-51,09;-163,53;7,91;19712940;-96,12;162,34;-19,61;19718496;143,96;-179,09;-2,81;19724040;151,2;176,02;15,41;19731984;-0,65;9,8;-7,59;19738728;17521333;5556;5544;7944;6744;25788;0,135176;7,397762916
-51,09;-163,53;7,91;19845332;-96,12;162,34;-19,61;19852120;143,96;-179,09;-2,81;19859868;151,2;176,02;15,41;19865780;-0,65;9,8;-7,59;19871240;17657359;6788;7748;5912;5460;25908;0,136026;7,351535736
-51,09;-163,53;7,91;19977048;-96,12;162,34;-19,61;19985472;143,96;-179,09;-2,81;19992652;151,2;176,02;15,41;19998448;-0,65;9,8;-7,59;20004556;17787276;8424;7180;5796;6108;27508;0,129917;7,697222073
-51,09;-163,53;7,91;20110232;-96,12;162,34;-19,61;20117348;143,96;-179,09;-2,81;20123812;151,2;176,02;15,41;20130896;-0,65;9,8;-7,59;20138676;17918325;7116;6464;7084;7780;28444;0,131049;7,630733542
-51,09;-163,53;7,91;20245224;-96,12;162,34;-19,61;20250820;143,96;-179,09;-2,81;20256700;151,2;176,02;15,41;20264548;-0,65;9,8;-7,59;20271072;18053826;5596;5880;7848;6524;25848;0,135501;7,380019336
-51,09;-163,53;7,91;20377708;-96,12;162,34;-19,61;20384520;143,96;-179,09;-2,81;20392148;151,2;176,02;15,41;20397808;-0,65;9,8;-7,59;20404100;18188952;6812;7628;5660;6292;26392;0,135126;7,400500274
-51,09;-163,53;7,91;20509520;-96,12;162,34;-19,61;20517620;143,96;-179,09;-2,81;20524192;151,2;176,02;15,41;20530920;-0,65;9,8;-7,59;20536396;18320073;8100;6572;6728;5476;26876;0,131121;7,626543422
-51,09;-163,53;7,91;20641624;-96,12;162,34;-19,61;20647560;143,96;-179,09;-2,81;20654088;151,2;176,02;15,41;20660508;-0,65;9,8;-7,59;20666740;18451069;5936;6528;6420;6232;25116;0,130996;7,63382088
-51,09;-163,53;7,91;20772484;-96,12;162,34;-19,61;20779972;143,96;-179,09;-2,81;20785416;151,2;176,02;15,41;20793084;-0,65;9,8;-7,59;20798740;18582195;7488;5444;7668;5656;26256;0,131126;7,626252612
-51,09;-163,53;7,91;20905224;-96,12;162,34;-19,61;20911592;143,96;-179,09;-2,81;20917448;151,2;176,02;15,41;20924220;-0,65;9,8;-7,59;20929976;18716194;6368;5856;6772;5756;24752;0,133999;7,462742259
-51,09;-163,53;7,91;21036876;-96,12;162,34;-19,61;21042912;143,96;-179,09;-2,81;21049904;151,2;176,02;15,41;21056528;-0,65;9,8;-7,59;21062564;18847988;6036;6992;6624;6036;25688;0,131794;7,587598828
-51,09;-163,53;7,91;21170084;-96,12;162,34;-19,61;21175796;143,96;-179,09;-2,81;21182296;151,2;176,02;15,41;21187852;-0,65;9,8;-7,59;21194264;18979443;5712;6500;5556;6412;24180;0,131455;7,60716595
-51,09;-163,53;7,91;21300124;-96,12;162,34;-19,61;21305832;143,96;-179,09;-2,81;21313568;151,2;176,02;15,41;21318920;-0,65;9,8;-7,59;21324376;19110563;5708;7736;5352;5456;24252;0,13112;7,626601586
-51,09;-163,53;7,91;21431816;-96,12;162,34;-19,61;21438132;143,96;-179,09;-2,81;21444784;151,2;176,02;15,41;21450584;-0,65;9,8;-7,59;21457768;19241563;6316;6652;5800;7184;25952;0,131;7,633587786
-51,09;-163,53;7,91;21563704;-96,12;162,34;-19,61;21571460;143,96;-179,09;-2,81;21576908;151,2;176,02;15,41;21584908;-0,65;9,8;-7,59;21592344;19375693;7756;5448;8000;7436;28640;0,13413;7,455453664
-51,09;-163,53;7,91;21697596;-96,12;162,34;-19,61;21704496;143,96;-179,09;-2,81;21712452;151,2;176,02;15,41;21718568;-0,65;9,8;-7,59;21724824;19507865;6900;7956;6116;6256;27228;0,132172;7,56589898
-51,09;-163,53;7,91;21832544;-96,12;162,34;-19,61;21838280;143,96;-179,09;-2,81;21845124;151,2;176,02;15,41;21850916;-0,65;9,8;-7,59;21856384;19642936;5736;6844;5792;5468;23840;0,135071;7,403513708
-51,09;-163,53;7,91;21963968;-96,12;162,34;-19,61;21970040;143,96;-179,09;-2,81;21976276;151,2;176,02;15,41;21983072;-0,65;9,8;-7,59;21988948;19773849;6072;6236;6796;5876;24980;0,130913;7,63866079
-51,09;-163,53;7,91;22095684;-96,12;162,34;-19,61;22100964;143,96;-179,09;-2,81;22106652;151,2;176,02;15,41;22113496;-0,65;9,8;-7,59;22119204;19908054;5280;5688;6844;5708;23520;0,134205;7,45128721
-51,09;-163,53;7,91;22226084;-96,12;162,34;-19,61;22233328;143,96;-179,09;-2,81;22239204;151,2;176,02;15,41;22246772;-0,65;9,8;-7,59;22253928;20036178;7244;5876;7568;7156;27844;0,128124;7,804938965
-51,09;-163,53;7,91;22359580;-96,12;162,34;-19,61;22366864;143,96;-179,09;-2,81;22374484;151,2;176,02;15,41;22379836;-0,65;9,8;-7,59;22385720;20171043;7284;7620;5352;5884;26140;0,134865;7,41482223
-51,09;-163,53;7,91;22491888;-96,12;162,34;-19,61;22498444;143,96;-179,09;-2,81;22505504;151,2;176,02;15,41;22511356;-0,65;9,8;-7,59;22519196;20300956;6556;7060;5852;7840;27308;0,129913;7,697459069
-51,09;-163,53;7,91;22626688;-96,12;162,34;-19,61;22632496;143,96;-179,09;-2,81;22637928;151,2;176,02;15,41;22645376;-0,65;9,8;-7,59;22651664;20435899;5808;5432;7448;6288;24976;0,134943;7,410536301
-51,09;-163,53;7,91;22758336;-96,12;162,34;-19,61;22765604;143,96;-179,09;-2,81;22773400;151,2;176,02;15,41;22779484;-0,65;9,8;-7,59;22784976;20566818;7268;7796;6084;5492;26640;0,130919;7,638310711
-51,09;-163,53;7,91;22890220;-96,12;162,34;-19,61;22898164;143,96;-179,09;-2,81;22905684;151,2;176,02;15,41;22911044;-0,65;9,8;-7,59;22917344;20701549;7944;7520;5360;6300;27124;0,134731;7,422196822
-51,09;-163,53;7,91;23022996;-96,12;162,34;-19,61;23030032;143,96;-179,09;-2,81;23036560;151,2;176,02;15,41;23042320;-0,65;9,8;-7,59;23048960;20833468;7036;6528;5760;6640;25964;0,131919;7,58040919
-51,09;-163,53;7,91;23154192;-96,12;162,34;-19,61;23160884;143,96;-179,09;-2,81;23167164;151,2;176,02;15,41;23172512;-0,65;9,8;-7,59;23178416;20964386;6692;6280;5348;5904;24224;0,130918;7,638369055
-51,09;-163,53;7,91;23284072;-96,12;162,34;-19,61;23291124;143,96;-179,09;-2,81;23297276;151,2;176,02;15,41;23303056;-0,65;9,8;-7,59;23308952;21096317;7052;6152;5780;5896;24880;0,131931;7,579719702
-51,09;-163,53;7,91;23414612;-96,12;162,34;-19,61;23421656;143,96;-179,09;-2,81;23427760;151,2;176,02;15,41;23433732;-0,65;9,8;-7,59;23439212;21226655;7044;6104;5972;5480;24600;0,130338;7,672359557
-51,09;-163,53;7,91;23544900;-96,12;162,34;-19,61;23552260;143,96;-179,09;-2,81;23557992;151,2;176,02;15,41;23563760;-0,65;9,8;-7,59;23569272;21357948;7360;5732;5768;5512;24372;0,131293;7,616552291
-51,09;-163,53;7,91;23674508;-96,12;162,34;-19,61;23682036;143,96;-179,09;-2,81;23688048;151,2;176,02;15,41;23693844;-0,65;9,8;-7,59;23699916;21485991;7528;6012;5796;6072;25408;0,128043;7,80987637
-51,09;-163,53;7,91;23805148;-96,12;162,34;-19,61;23811832;143,96;-179,09;-2,81;23817880;151,2;176,02;15,41;23823220;-0,65;9,8;-7,59;23830072;21617071;6684;6048;5340;6852;24924;0,13108;7,628928898
-51,09;-163,53;7,91;23935300;-96,12;162,34;-19,61;23942900;143,96;-179,09;-2,81;23948492;151,2;176,02;15,41;23954256;-0,65;9,8;-7,59;23961100;21748150;7600;5592;5764;6844;25800;0,131079;7,628987099
-51,09;-163,53;7,91;24066648;-96,12;162,34;-19,61;24074144;143,96;-179,09;-2,81;24079596;151,2;176,02;15,41;24086440;-0,65;9,8;-7,59;24092920;21880103;7496;5452;6844;6480;26272;0,131953;7,578455965
-51,09;-163,53;7,91;24198704;-96,12;162,34;-19,61;24205568;143,96;-179,09;-2,81;24211804;151,2;176,02;15,41;24219588;-0,65;9,8;-7,59;24225056;22008215;6864;6236;7784;5468;26352;0,128112;7,805670039
-51,09;-163,53;7,91;24332824;-96,12;162,34;-19,61;24338272;143,96;-179,09;-2,81;24346000;151,2;176,02;15,41;24352088;-0,65;9,8;-7,59;24358244;22145093;5448;7728;6088;6156;25420;0,136878;7,305775946
-51,09;-163,53;7,91;24465176;-96,12;162,34;-19,61;24471868;143,96;-179,09;-2,81;24478432;151,2;176,02;15,41;24484172;-0,65;9,8;-7,59;24491436;22278384;6692;6564;5740;7264;26260;0,133291;7,502382006
-51,09;-163,53;7,91;24597204;-96,12;162,34;-19,61;24605288;143,96;-179,09;-2,81;24611144;151,2;176,02;15,41;24618756;-0,65;9,8;-7,59;24625968;22411303;8084;5856;7612;7212;28764;0,132919;7,5233789
-51,09;-163,53;7,91;24732736;-96,12;162,34;-19,61;24738544;143,96;-179,09;-2,81;24746256;151,2;176,02;15,41;24752560;-0,65;9,8;-7,59;24758292;22546769;5808;7712;6304;5732;25556;0,135466;7,381926092
-51,09;-163,53;7,91;24863948;-96,12;162,34;-19,61;24869448;143,96;-179,09;-2,81;24877436;151,2;176,02;15,41;24883152;-0,65;9,8;-7,59;24889192;22677354;5500;7988;5716;6040;25244;0,130585;7,657847379
-51,09;-163,53;7,91;24996708;-96,12;162,34;-19,61;25002420;143,96;-179,09;-2,81;25008808;151,2;176,02;15,41;25014148;-0,65;9,8;-7,59;25020204;22809020;5712;6388;5340;6056;23496;0,131666;7,594975164
-51,09;-163,53;7,91;25127608;-96,12;162,34;-19,61;25133752;143,96;-179,09;-2,81;25139480;151,2;176,02;15,41;25145200;-0,65;9,8;-7,59;25151424;22940204;6144;5728;5720;6224;23816;0,131184;7,622880839
-51,09;-163,53;7,91;25258872;-96,12;162,34;-19,61;25264164;143,96;-179,09;-2,81;25269800;151,2;176,02;15,41;25275144;-0,65;9,8;-7,59;25281716;23071144;5292;5636;5344;6572;22844;0,13094;7,637085688
-51,09;-163,53;7,91;25389196;-96,12;162,34;-19,61;25395900;143,96;-179,09;-2,81;25401776;151,2;176,02;15,41;25408708;-0,65;9,8;-7,59;25414172;23202141;6704;5876;6932;5464;24976;0,130997;7,633762605
-51,09;-163,53;7,91;25520544;-96,12;162,34;-19,61;25528036;143,96;-179,09;-2,81;25533484;151,2;176,02;15,41;25541312;-0,65;9,8;-7,59;25547528;23333262;7492;5448;7828;6216;26984;0,131121;7,626543422
-51,09;-163,53;7,91;25652772;-96,12;162,34;-19,61;25660244;143,96;-179,09;-2,81;25667976;151,2;176,02;15,41;25674252;-0,65;9,8;-7,59;25682376;23467267;7472;7732;6276;8124;29604;0,134005;7,462408119
-51,09;-163,53;7,91;25789868;-96,12;162,34;-19,61;25795572;143,96;-179,09;-2,81;25801032;151,2;176,02;15,41;25806800;-0,65;9,8;-7,59;25812948;23603499;5704;5460;5768;6148;23080;0,136232;7,340419285
-51,09;-163,53;7,91;25918608;-96,12;162,34;-19,61;25924072;143,96;-179,09;-2,81;25930248;151,2;176,02;15,41;25935608;-0,65;9,8;-7,59;25943092;23733513;5464;6176;5360;7484;24484;0,130014;7,691479379
-51,09;-163,53;7,91;26050892;-96,12;162,34;-19,61;26056592;143,96;-179,09;-2,81;26062468;151,2;176,02;15,41;26069076;-0,65;9,8;-7,59;26076788;23865759;5700;5876;6608;7712;25896;0,132246;7,561665381
-51,09;-163,53;7,91;26183336;-96,12;162,34;-19,61;26190864;143,96;-179,09;-2,81;26198612;151,2;176,02;15,41;26204792;-0,65;9,8;-7,59;26210256;23996755;7528;7748;6180;5464;26920;0,130996;7,63382088
-51,09;-163,53;7,91;26315488;-96,12;162,34;-19,61;26321584;143,96;-179,09;-2,81;26329288;151,2;176,02;15,41;26335148;-0,65;9,8;-7,59;26340800;24130761;6096;7704;5860;5652;25312;0,134006;7,462352432
-51,09;-163,53;7,91;26446028;-96,12;162,34;-19,61;26453580;143,96;-179,09;-2,81;26460092;151,2;176,02;15,41;26465692;-0,65;9,8;-7,59;26471524;24259272;7552;6512;5600;5832;25496;0,128511;7,781435052
-51,09;-163,53;7,91;26576764;-96,12;162,34;-19,61;26584348;143,96;-179,09;-2,81;26590512;151,2;176,02;15,41;26595984;-0,65;9,8;-7,59;26602184;24389877;7584;6164;5472;6200;25420;0,130605;7,656674706
-51,09;-163,53;7,91;26707412;-96,12;162,34;-19,61;26714968;143,96;-179,09;-2,81;26720992;151,2;176,02;15,41;26726380;-0,65;9,8;-7,59;26732940;24520999;7556;6024;5388;6560;25528;0,131122;7,626485258
-51,09;-163,53;7,91;26838172;-96,12;162,34;-19,61;26845616;143,96;-179,09;-2,81;26851312;151,2;176,02;15,41;26856672;-0,65;9,8;-7,59;26863652;24653025;7444;5696;5360;6980;25480;0,132026;7,574265675
-51,09;-163,53;7,91;26968888;-96,12;162,34;-19,61;26974604;143,96;-179,09;-2,81;26981048;151,2;176,02;15,41;26986588;-0,65;9,8;-7,59;26994016;24783185;5716;6444;5540;7428;25128;0,13016;7,682851875
-51,09;-163,53;7,91;27099252;-96,12;162,34;-19,61;27106784;143,96;-179,09;-2,81;27112224;151,2;176,02;15,41;27117752;-0,65;9,8;-7,59;27124060;24914243;7532;5440;5528;6308;24808;0,131058;7,630209526
-51,09;-163,53;7,91;27229300;-96,12;162,34;-19,61;27236864;143,96;-179,09;-2,81;27242324;151,2;176,02;15,41;27247684;-0,65;9,8;-7,59;27255428;25044987;7564;5460;5360;7744;26128;0,130744;7,648534541
-51,09;-163,53;7,91;27360980;-96,12;162,34;-19,61;27368548;143,96;-179,09;-2,81;27374428;151,2;176,02;15,41;27379780;-0,65;9,8;-7,59;27387224;25176457;7568;5880;5352;7444;26244;0,13147;7,606298015
-51,09;-163,53;7,91;27493032;-96,12;162,34;-19,61;27499568;143,96;-179,09;-2,81;27506640;151,2;176,02;15,41;27514392;-0,65;9,8;-7,59;27520152;25307365;6536;7072;7752;5760;27120;0,130908;7,638952547
-51,09;-163,53;7,91;27625720;-96,12;162,34;-19,61;27631232;143,96;-179,09;-2,81;27637096;151,2;176,02;15,41;27644620;-0,65;9,8;-7,59;27650644;25442172;5512;5864;7524;6024;24924;0,134807;7,418012418
-51,09;-163,53;7,91;27758360;-96,12;162,34;-19,61;27764104;143,96;-179,09;-2,81;27771136;151,2;176,02;15,41;27777388;-0,65;9,8;-7,59;27783096;25573520;5744;7032;6252;5708;24736;0,131348;7,613362975
-51,09;-163,53;7,91;27890188;-96,12;162,34;-19,61;27897148;143,96;-179,09;-2,81;27902588;151,2;176,02;15,41;27907944;-0,65;9,8;-7,59;27913396;25704524;6960;5440;5356;5452;23208;0,131004;7,633354707
-51,09;-163,53;7,91;28020808;-96,12;162,34;-19,61;28026100;143,96;-179,09;-2,81;28032364;151,2;176,02;15,41;28037992;-0,65;9,8;-7,59;28043820;25835736;5292;6264;5628;5828;23012;0,131212;7,621254154
-51,09;-163,53;7,91;28151172;-96,12;162,34;-19,61;28158196;143,96;-179,09;-2,81;28163936;151,2;176,02;15,41;28169484;-0,65;9,8;-7,59;28175228;25966780;7024;5740;5548;5744;24056;0,131044;7,631024694
-51,09;-163,53;7,91;28282020;-96,12;162,34;-19,61;28289244;143,96;-179,09;-2,81;28295096;151,2;176,02;15,41;28300864;-0,65;9,8;-7,59;28306308;26097855;7224;5852;5768;5444;24288;0,131075;7,629219912
-51,09;-163,53;7,91;28412944;-96,12;162,34;-19,61;28420812;143,96;-179,09;-2,81;28428072;151,2;176,02;15,41;28433856;-0,65;9,8;-7,59;28440124;26228979;7868;7260;5784;6268;27180;0,131124;7,626368933
-51,09;-163,53;7,91;28545348;-96,12;162,34;-19,61;28552880;143,96;-179,09;-2,81;28560604;151,2;176,02;15,41;28567504;-0,65;9,8;-7,59;28575308;26359854;7532;7724;6900;7804;29960;0,130875;7,640878701
-51,09;-163,53;7,91;28681372;-96,12;162,34;-19,61;28686900;143,96;-179,09;-2,81;28692956;151,2;176,02;15,41;28698900;-0,65;9,8;-7,59;28706636;26498108;5528;6056;5944;7736;25264;0,138254;7,233063781
-51,09;-163,53;7,91;28813960;-96,12;162,34;-19,61;28820964;143,96;-179,09;-2,81;28827976;151,2;176,02;15,41;28833740;-0,65;9,8;-7,59;28839796;26630345;7004;7012;5764;6056;25836;0,132237;7,562180025
-51,09;-163,53;7,91;28945768;-96,12;162,34;-19,61;28953716;143,96;-179,09;-2,81;28961460;151,2;176,02;15,41;28968200;-0,65;9,8;-7,59;28974756;26761350;7948;7744;6740;6556;28988;0,131005;7,633296439
-51,09;-163,53;7,91;29079984;-96,12;162,34;-19,61;29086356;143,96;-179,09;-2,81;29092840;151,2;176,02;15,41;29099020;-0,65;9,8;-7,59;29105336;26896597;6372;6484;6180;6316;25352;0,135247;7,393879347
-51,09;-163,53;7,91;29212040;-96,12;162,34;-19,61;29217692;143,96;-179,09;-2,81;29223692;151,2;176,02;15,41;29229832;-0,65;9,8;-7,59;29235300;27027598;5652;6000;6140;5468;23260;0,131001;7,633529515
-51,09;-163,53;7,91;29341500;-96,12;162,34;-19,61;29347728;143,96;-179,09;-2,81;29353760;151,2;176,02;15,41;29359708;-0,65;9,8;-7,59;29365444;27159160;6228;6032;5948;5736;23944;0,131562;7,600979006
-51,09;-163,53;7,91;29471112;-96,12;162,34;-19,61;29477964;143,96;-179,09;-2,81;29483948;151,2;176,02;15,41;29489864;-0,65;9,8;-7,59;29495324;27288959;6852;5984;5916;5460;24212;0,129799;7,704219601
-51,09;-163,53;7,91;29601028;-96,12;162,34;-19,61;29608072;143,96;-179,09;-2,81;29614064;151,2;176,02;15,41;29619952;-0,65;9,8;-7,59;29625984;27416705;7044;5992;5888;6032;24956;0,127746;7,828033754
-51,09;-163,53;7,91;29731216;-96,12;162,34;-19,61;29738236;143,96;-179,09;-2,81;29744028;151,2;176,02;15,41;29750084;-0,65;9,8;-7,59;29756504;27547711;7020;5792;6056;6420;25288;0,131006;7,633238172
-51,09;-163,53;7,91;29862176;-96,12;162,34;-19,61;29869228;143,96;-179,09;-2,81;29874664;151,2;176,02;15,41;29880772;-0,65;9,8;-7,59;29887520;27678639;7052;5436;6108;6748;25344;0,130928;7,637785653
-51,09;-163,53;7,91;29993212;-96,12;162,34;-19,61;30000068;143,96;-179,09;-2,81;30005716;151,2;176,02;15,41;30011064;-0,65;9,8;-7,59;30018052;27809959;6856;5648;5348;6988;24840;0,13132;7,614986293
-51,09;-163,53;7,91;30123724;-96,12;162,34;-19,61;30130780;143,96;-179,09;-2,81;30136232;151,2;176,02;15,41;30141584;-0,65;9,8;-7,59;30148264;27940527;7056;5452;5352;6680;24540;0,130568;7,658844434
-51,09;-163,53;7,91;30253924;-96,12;162,34;-19,61;30260824;143,96;-179,09;-2,81;30266692;151,2;176,02;15,41;30272040;-0,65;9,8;-7,59;30279480;28071064;6900;5868;5348;7440;25556;0,130537;7,66066326
-51,09;-163,53;7,91;30384712;-96,12;162,34;-19,61;30391412;143,96;-179,09;-2,81;30397276;151,2;176,02;15,41;30402964;-0,65;9,8;-7,59;30410516;28203081;6700;5864;5688;7552;25804;0,132017;7,574782036
-51,09;-163,53;7,91;30516724;-96,12;162,34;-19,61;30522868;143,96;-179,09;-2,81;30530152;151,2;176,02;15,41;30535888;-0,65;9,8;-7,59;30542592;28334199;6144;7284;5736;6704;25868;0,131118;7,626717918
-51,09;-163,53;7,91;30650544;-96,12;162,34;-19,61;30656252;143,96;-179,09;-2,81;30663564;151,2;176,02;15,41;30670552;-0,65;9,8;-7,59;30676432;28468335;5708;7312;6988;5880;25888;0,134136;7,455120177
-51,09;-163,53;7,91;30783448;-96,12;162,34;-19,61;30788736;143,96;-179,09;-2,81;30794908;151,2;176,02;15,41;30801332;-0,65;9,8;-7,59;30807204;28600329;5288;6172;6424;5872;23756;0,131994;7,576101944
;;;;;;;;;;;;;;;;;;;;;6571,24;6459,48;6218,64;6272,88;25522,24;0,131897081;7,581668934
;;;;;;;;;;;;;;;;;;;;;0,00657124;0,00645948;0,00621864;0,00627288;0,02552224;s;Hz
