-0.38 5.00 -8.62 9811 -57.08 161.37 -10.20 9815 -149.77 178.69 -4.81 9819 -1.56 11.01 -16.04 9824 0.25 -1.44 -19.81 9828,1647561778.6753204
-0.38 5.00 -8.62 9932 -57.08 161.37 -10.20 9935 -149.77 178.69 -4.81 9938 -1.56 11.01 -16.04 9944 0.25 -1.44 -19.81 9948,1647561778.7980714
-0.38 5.00 -8.62 10052 -57.08 161.37 -10.20 10055 -149.77 178.69 -4.81 10061 -1.56 11.01 -16.04 10064 0.25 -1.44 -19.81 10071,1647561778.9189355
-0.38 5.00 -8.62 10174 -57.08 161.37 -10.20 10177 -149.77 178.69 -4.81 10184 -1.56 11.01 -16.04 10192 0.25 -1.44 -19.81 10195,1647561779.0428267
-0.38 5.00 -8.62 10299 -57.08 161.37 -10.20 10305 -149.77 178.69 -4.81 10309 -1.56 11.01 -16.04 10314 0.25 -1.44 -19.81 10317,1647561779.1664317
-0.38 5.00 -8.62 10424 -57.08 161.37 -10.20 10427 -149.77 178.69 -4.81 10434 -1.56 11.01 -16.04 10442 0.25 -1.44 -19.81 10446,1647561779.289693
-0.38 5.00 -8.62 10549 -57.08 161.37 -10.20 10556 -149.77 178.69 -4.81 10562 -1.56 11.01 -16.04 10565 0.25 -1.44 -19.81 10569,1647561779.4162138
-0.38 5.00 -8.62 10675 -57.08 161.37 -10.20 10679 -149.77 178.69 -4.81 10685 -1.56 11.01 -16.04 10693 0.25 -1.44 -19.81 10697,1647561779.539559
-0.38 5.00 -8.62 10801 -57.08 161.37 -10.20 10806 -149.77 178.69 -4.81 10809 -1.56 11.01 -16.04 10814 0.25 -1.44 -19.81 10818,1647561779.6696548
-0.38 5.00 -8.62 10925 -57.08 161.37 -10.20 10931 -149.77 178.69 -4.81 10937 -1.56 11.01 -16.04 10943 0.25 -1.44 -19.81 10948,1647561779.7894382
-0.38 5.00 -8.62 11052 -57.08 161.37 -10.20 11055 -149.77 178.69 -4.81 11058 -1.56 11.01 -16.04 11064 0.25 -1.44 -19.81 11068,1647561779.919115
-0.38 5.00 -8.62 11175 -57.08 161.37 -10.20 11180 -149.77 178.69 -4.81 11187 -1.56 11.01 -16.04 11194 0.25 -1.44 -19.81 11199,1647561780.0372128
-0.38 5.00 -8.62 11302 -57.08 161.37 -10.20 11305 -149.77 178.69 -4.81 11309 -1.56 11.01 -16.04 11315 0.25 -1.44 -19.81 11320,1647561780.170581
-0.38 5.00 -8.62 11426 -57.08 161.37 -10.20 11430 -149.77 178.69 -4.81 11437 -1.56 11.01 -16.04 11444 0.25 -1.44 -19.81 11448,1647561780.292055
-0.38 5.00 -8.62 11551 -57.08 161.37 -10.20 11556 -149.77 178.69 -4.81 11559 -1.56 11.01 -16.04 11566 0.25 -1.44 -19.81 11571,1647561780.4201796
-0.38 5.00 -8.62 11677 -57.08 161.37 -10.20 11680 -149.77 178.69 -4.81 11687 -1.56 11.01 -16.04 11695 0.25 -1.44 -19.81 11700,1647561780.542891
-0.38 5.00 -8.62 11803 -57.08 161.37 -10.20 11808 -149.77 178.69 -4.81 11812 -1.56 11.01 -16.04 11815 0.25 -1.44 -19.81 11822,1647561780.6729264
-0.38 5.00 -8.62 11928 -57.08 161.37 -10.20 11932 -149.77 178.69 -4.81 11938 -1.56 11.01 -16.04 11944 0.25 -1.44 -19.81 11949,1647561780.792793
-0.38 5.00 -8.62 12052 -57.08 161.37 -10.20 12059 -149.77 178.69 -4.81 12065 -1.56 11.01 -16.04 12068 0.25 -1.44 -19.81 12072,1647561780.9197962
-0.38 5.00 -8.62 12180 -57.08 161.37 -10.20 12183 -149.77 178.69 -4.81 12188 -1.56 11.01 -16.04 12195 0.25 -1.44 -19.81 12198,1647561781.045555
-0.38 5.00 -8.62 12303 -57.08 161.37 -10.20 12307 -149.77 178.69 -4.81 12310 -1.56 11.01 -16.04 12316 0.25 -1.44 -19.81 12322,1647561781.1716168
-0.38 5.00 -8.62 12427 -57.08 161.37 -10.20 12433 -149.77 178.69 -4.81 12439 -1.56 11.01 -16.04 12446 0.25 -1.44 -19.81 12449,1647561781.2955508
-0.38 5.00 -8.62 12554 -57.08 161.37 -10.20 12557 -149.77 178.69 -4.81 12560 -1.56 11.01 -16.04 12566 0.25 -1.44 -19.81 12573,1647561781.422546
-0.38 5.00 -8.62 12678 -57.08 161.37 -10.20 12684 -149.77 178.69 -4.81 12689 -1.56 11.01 -16.04 12696 0.25 -1.44 -19.81 12700,1647561781.5465443
-0.38 5.00 -8.62 12805 -57.08 161.37 -10.20 12808 -149.77 178.69 -4.81 12811 -1.56 11.01 -16.04 12817 0.25 -1.44 -19.81 12824,1647561781.6734157
-0.38 5.00 -8.62 12929 -57.08 161.37 -10.20 12936 -149.77 178.69 -4.81 12940 -1.56 11.01 -16.04 12947 0.25 -1.44 -19.81 12950,1647561781.7962909
-0.38 5.00 -8.62 13056 -57.08 161.37 -10.20 13059 -149.77 178.69 -4.81 13063 -1.56 11.01 -16.04 13068 0.25 -1.44 -19.81 13073,1647561781.92229
-0.38 5.00 -8.62 13176 -57.08 161.37 -10.20 13180 -149.77 178.69 -4.81 13185 -1.56 11.01 -16.04 13188 0.25 -1.44 -19.81 13194,1647561782.0458388
-0.38 5.00 -8.62 13297 -57.08 161.37 -10.20 13300 -149.77 178.69 -4.81 13306 -1.56 11.01 -16.04 13310 0.25 -1.44 -19.81 13317,1647561782.167915
-0.38 5.00 -8.62 13421 -57.08 161.37 -10.20 13424 -149.77 178.69 -4.81 13430 -1.56 11.01 -16.04 13433 0.25 -1.44 -19.81 13438,1647561782.290565
-0.38 5.00 -8.62 13546 -57.08 161.37 -10.20 13550 -149.77 178.69 -4.81 13553 -1.56 11.01 -16.04 13558 0.25 -1.44 -19.81 13561,1647561782.4104443
-0.38 5.00 -8.62 13668 -57.08 161.37 -10.20 13673 -149.77 178.69 -4.81 13680 -1.56 11.01 -16.04 13684 0.25 -1.44 -19.81 13689,1647561782.5355132
-0.38 5.00 -8.62 13797 -57.08 161.37 -10.20 13801 -149.77 178.69 -4.81 13805 -1.56 11.01 -16.04 13809 0.25 -1.44 -19.81 13812,1647561782.6632016
-0.38 5.00 -8.62 13917 -57.08 161.37 -10.20 13922 -149.77 178.69 -4.81 13927 -1.56 11.01 -16.04 13931 0.25 -1.44 -19.81 13935,1647561782.7864008
-0.38 5.00 -8.62 14040 -57.08 161.37 -10.20 14046 -149.77 178.69 -4.81 14051 -1.56 11.01 -16.04 14058 0.25 -1.44 -19.81 14061,1647561782.9092817
-0.38 5.00 -8.62 14164 -57.08 161.37 -10.20 14168 -149.77 178.69 -4.81 14172 -1.56 11.01 -16.04 14179 0.25 -1.44 -19.81 14182,1647561783.0352619
-0.38 5.00 -8.62 14289 -57.08 161.37 -10.20 14294 -149.77 178.69 -4.81 14297 -1.56 11.01 -16.04 14300 0.25 -1.44 -19.81 14304,1647561783.1561291
-0.38 5.00 -8.62 14410 -57.08 161.37 -10.20 14414 -149.77 178.69 -4.81 14420 -1.56 11.01 -16.04 14428 0.25 -1.44 -19.81 14433,1647561783.2778919
-0.38 5.00 -8.62 14540 -57.08 161.37 -10.20 14543 -149.77 178.69 -4.81 14546 -1.56 11.01 -16.04 14551 0.25 -1.44 -19.81 14554,1647561783.4058917
-0.38 5.00 -8.62 14661 -57.08 161.37 -10.20 14664 -149.77 178.69 -4.81 14671 -1.56 11.01 -16.04 14679 0.25 -1.44 -19.81 14684,1647561783.5287642
-0.38 5.00 -8.62 14791 -57.08 161.37 -10.20 14794 -149.77 178.69 -4.81 14797 -1.56 11.01 -16.04 14801 0.25 -1.44 -19.81 14804,1647561783.6587698
-0.38 5.00 -8.62 14912 -57.08 161.37 -10.20 14915 -149.77 178.69 -4.81 14922 -1.56 11.01 -16.04 14929 0.25 -1.44 -19.81 14935,1647561783.7786374
-0.38 5.00 -8.62 15042 -57.08 161.37 -10.20 15045 -149.77 178.69 -4.81 15049 -1.56 11.01 -16.04 15052 0.25 -1.44 -19.81 15056,1647561783.909763
-0.38 5.00 -8.62 15163 -57.08 161.37 -10.20 15166 -149.77 178.69 -4.81 15172 -1.56 11.01 -16.04 15180 0.25 -1.44 -19.81 15185,1647561784.0315087
-0.38 5.00 -8.62 15293 -57.08 161.37 -10.20 15297 -149.77 178.69 -4.81 15303 -1.56 11.01 -16.04 15309 0.25 -1.44 -19.81 15313,1647561784.1595104
-0.38 5.00 -8.62 15417 -57.08 161.37 -10.20 15420 -149.77 178.69 -4.81 15424 -1.56 11.01 -16.04 15430 0.25 -1.44 -19.81 15436,1647561784.2892988
-0.38 5.00 -8.62 15544 -57.08 161.37 -10.20 15549 -149.77 178.69 -4.81 15553 -1.56 11.01 -16.04 15560 0.25 -1.44 -19.81 15563,1647561784.412379
-0.38 5.00 -8.62 15667 -57.08 161.37 -10.20 15671 -149.77 178.69 -4.81 15674 -1.56 11.01 -16.04 15681 0.25 -1.44 -19.81 15687,1647561784.539039
-0.38 5.00 -8.62 15794 -57.08 161.37 -10.20 15800 -149.77 178.69 -4.81 15804 -1.56 11.01 -16.04 15810 0.25 -1.44 -19.81 15814,1647561784.66222
-0.38 5.00 -8.62 15918 -57.08 161.37 -10.20 15923 -149.77 178.69 -4.81 15926 -1.56 11.01 -16.04 15931 0.25 -1.44 -19.81 15938,1647561784.7890112
-0.38 5.00 -8.62 16041 -57.08 161.37 -10.20 16046 -149.77 178.69 -4.81 16049 -1.56 11.01 -16.04 16053 0.25 -1.44 -19.81 16059,1647561784.9128003
-0.38 5.00 -8.62 16166 -57.08 161.37 -10.20 16169 -149.77 178.69 -4.81 16175 -1.56 11.01 -16.04 16181 0.25 -1.44 -19.81 16188,1647561785.0350063
-0.38 5.00 -8.62 16291 -57.08 161.37 -10.20 16295 -149.77 178.69 -4.81 16299 -1.56 11.01 -16.04 16303 0.25 -1.44 -19.81 16310,1647561785.1629744
-0.38 5.00 -8.62 16415 -57.08 161.37 -10.20 16418 -149.77 178.69 -4.81 16424 -1.56 11.01 -16.04 16431 0.25 -1.44 -19.81 16435,1647561785.2848778
-0.38 5.00 -8.62 16540 -57.08 161.37 -10.20 16546 -149.77 178.69 -4.81 16549 -1.56 11.01 -16.04 16553 0.25 -1.44 -19.81 16561,1647561785.4107401
-0.38 5.00 -8.62 16666 -57.08 161.37 -10.20 16669 -149.77 178.69 -4.81 16674 -1.56 11.01 -16.04 16681 0.25 -1.44 -19.81 16685,1647561785.535745
-0.38 5.00 -8.62 16791 -57.08 161.37 -10.20 16798 -149.77 178.69 -4.81 16802 -1.56 11.01 -16.04 16806 0.25 -1.44 -19.81 16813,1647561785.6606116
-0.38 5.00 -8.62 16920 -57.08 161.37 -10.20 16923 -149.77 178.69 -4.81 16927 -1.56 11.01 -16.04 16932 0.25 -1.44 -19.81 16936,1647561785.7888236
-0.38 5.00 -8.62 17042 -57.08 161.37 -10.20 17046 -149.77 178.69 -4.81 17049 -1.56 11.01 -16.04 17052 0.25 -1.44 -19.81 17056,1647561785.9114873
-0.38 5.00 -8.62 17162 -57.08 161.37 -10.20 17166 -149.77 178.69 -4.81 17172 -1.56 11.01 -16.04 17176 0.25 -1.44 -19.81 17183,1647561786.0312266
-0.38 5.00 -8.62 17289 -57.08 161.37 -10.20 17294 -149.77 178.69 -4.81 17297 -1.56 11.01 -16.04 17303 0.25 -1.44 -19.81 17306,1647561786.1582296
-0.38 5.00 -8.62 17413 -57.08 161.37 -10.20 17416 -149.77 178.69 -4.81 17420 -1.56 11.01 -16.04 17424 0.25 -1.44 -19.81 17427,1647561786.2811322
-0.38 5.00 -8.62 17531 -57.08 161.37 -10.20 17536 -149.77 178.69 -4.81 17540 -1.56 11.01 -16.04 17544 0.25 -1.44 -19.81 17547,1647561786.4039726
-0.38 5.00 -8.62 17653 -57.08 161.37 -10.20 17657 -149.77 178.69 -4.81 17664 -1.56 11.01 -16.04 17671 0.25 -1.44 -19.81 17676,1647561786.522804
-0.38 5.00 -8.62 17779 -57.08 161.37 -10.20 17783 -149.77 178.69 -4.81 17786 -1.56 11.01 -16.04 17793 0.25 -1.44 -19.81 17798,1647561786.6536589
-0.38 5.00 -8.62 17904 -57.08 161.37 -10.20 17908 -149.77 178.69 -4.81 17915 -1.56 11.01 -16.04 17923 0.25 -1.44 -19.81 17928,1647561786.7726042
-0.38 5.00 -8.62 18031 -57.08 161.37 -10.20 18034 -149.77 178.69 -4.81 18038 -1.56 11.01 -16.04 18043 0.25 -1.44 -19.81 18049,1647561786.9036374
-0.38 5.00 -8.62 18155 -57.08 161.37 -10.20 18160 -149.77 178.69 -4.81 18166 -1.56 11.01 -16.04 18173 0.25 -1.44 -19.81 18179,1647561787.0254145
-0.38 5.00 -8.62 18282 -57.08 161.37 -10.20 18285 -149.77 178.69 -4.81 18289 -1.56 11.01 -16.04 18294 0.25 -1.44 -19.81 18299,1647561787.155465
-0.38 5.00 -8.62 18406 -57.08 161.37 -10.20 18412 -149.77 178.69 -4.81 18417 -1.56 11.01 -16.04 18423 0.25 -1.44 -19.81 18429,1647561787.2762141
-0.38 5.00 -8.62 18533 -57.08 161.37 -10.20 18536 -149.77 178.69 -4.81 18540 -1.56 11.01 -16.04 18544 0.25 -1.44 -19.81 18550,1647561787.4064784
-0.38 5.00 -8.62 18657 -57.08 161.37 -10.20 18664 -149.77 178.69 -4.81 18668 -1.56 11.01 -16.04 18674 0.25 -1.44 -19.81 18677,1647561787.5258484
-0.38 5.00 -8.62 18781 -57.08 161.37 -10.20 18786 -149.77 178.69 -4.81 18790 -1.56 11.01 -16.04 18794 0.25 -1.44 -19.81 18801,1647561787.653211
-0.38 5.00 -8.62 18909 -57.08 161.37 -10.20 18916 -149.77 178.69 -4.81 18919 -1.56 11.01 -16.04 18924 0.25 -1.44 -19.81 18928,1647561787.778095
-0.38 5.00 -8.62 19032 -57.08 161.37 -10.20 19038 -149.77 178.69 -4.81 19042 -1.56 11.01 -16.04 19046 0.25 -1.44 -19.81 19052,1647561787.9050164
-0.38 5.00 -8.62 19160 -57.08 161.37 -10.20 19164 -149.77 178.69 -4.81 19169 -1.56 11.01 -16.04 19175 0.25 -1.44 -19.81 19178,1647561788.0300558
-0.38 5.00 -8.62 19281 -57.08 161.37 -10.20 19289 -149.77 178.69 -4.81 19294 -1.56 11.01 -16.04 19297 0.25 -1.44 -19.81 19304,1647561788.1559627
-0.38 5.00 -8.62 19410 -57.08 161.37 -10.20 19414 -149.77 178.69 -4.81 19419 -1.56 11.01 -16.04 19425 0.25 -1.44 -19.81 19428,1647561788.279837
-0.38 5.00 -8.62 19532 -57.08 161.37 -10.20 19536 -149.77 178.69 -4.81 19540 -1.56 11.01 -16.04 19546 0.25 -1.44 -19.81 19550,1647561788.4058356
-0.38 5.00 -8.62 19653 -57.08 161.37 -10.20 19657 -149.77 178.69 -4.81 19660 -1.56 11.01 -16.04 19665 0.25 -1.44 -19.81 19670,1647561788.5258496
-0.38 5.00 -8.62 19773 -57.08 161.37 -10.20 19777 -149.77 178.69 -4.81 19780 -1.56 11.01 -16.04 19785 0.25 -1.44 -19.81 19789,1647561788.6474648
-0.38 5.00 -8.62 19894 -57.08 161.37 -10.20 19897 -149.77 178.69 -4.81 19901 -1.56 11.01 -16.04 19906 0.25 -1.44 -19.81 19909,1647561788.7673278
-0.38 5.00 -8.62 20015 -57.08 161.37 -10.20 20018 -149.77 178.69 -4.81 20021 -1.56 11.01 -16.04 20026 0.25 -1.44 -19.81 20029,1647561788.8854842
-0.38 5.00 -8.62 20134 -57.08 161.37 -10.20 20137 -149.77 178.69 -4.81 20142 -1.56 11.01 -16.04 20146 0.25 -1.44 -19.81 20150,1647561789.0079563
-0.38 5.00 -8.62 20255 -57.08 161.37 -10.20 20258 -149.77 178.69 -4.81 20261 -1.56 11.01 -16.04 20267 0.25 -1.44 -19.81 20270,1647561789.127573
-0.38 5.00 -8.62 20375 -57.08 161.37 -10.20 20379 -149.77 178.69 -4.81 20382 -1.56 11.01 -16.04 20386 0.25 -1.44 -19.81 20390,1647561789.2464483
-0.38 5.00 -8.62 20496 -57.08 161.37 -10.20 20500 -149.77 178.69 -4.81 20504 -1.56 11.01 -16.04 20507 0.25 -1.44 -19.81 20511,1647561789.368323
-0.38 5.00 -8.62 20617 -57.08 161.37 -10.20 20621 -149.77 178.69 -4.81 20627 -1.56 11.01 -16.04 20635 0.25 -1.44 -19.81 20639,1647561789.4880655
-0.38 5.00 -8.62 20743 -57.08 161.37 -10.20 20749 -149.77 178.69 -4.81 20752 -1.56 11.01 -16.04 20757 0.25 -1.44 -19.81 20760,1647561789.618073
-0.38 5.00 -8.62 20867 -57.08 161.37 -10.20 20873 -149.77 178.69 -4.81 20880 -1.56 11.01 -16.04 20887 0.25 -1.44 -19.81 20890,1647561789.7379453
-0.38 5.00 -8.62 20995 -57.08 161.37 -10.20 20999 -149.77 178.69 -4.81 21003 -1.56 11.01 -16.04 21007 0.25 -1.44 -19.81 21011,1647561789.8684266
-0.38 5.00 -8.62 21117 -57.08 161.37 -10.20 21125 -149.77 178.69 -4.81 21131 -1.56 11.01 -16.04 21137 0.25 -1.44 -19.81 21142,1647561789.9893482
-0.38 5.00 -8.62 21244 -57.08 161.37 -10.20 21249 -149.77 178.69 -4.81 21252 -1.56 11.01 -16.04 21257 0.25 -1.44 -19.81 21262,1647561790.1189404
-0.38 5.00 -8.62 21368 -57.08 161.37 -10.20 21376 -149.77 178.69 -4.81 21382 -1.56 11.01 -16.04 21388 0.25 -1.44 -19.81 21393,1647561790.2404182
-0.38 5.00 -8.62 21495 -57.08 161.37 -10.20 21499 -149.77 178.69 -4.81 21502 -1.56 11.01 -16.04 21508 0.25 -1.44 -19.81 21513,1647561790.3716862
-0.38 5.00 -8.62 21619 -57.08 161.37 -10.20 21625 -149.77 178.69 -4.81 21632 -1.56 11.01 -16.04 21638 0.25 -1.44 -19.81 21643,1647561790.491498
-0.38 5.00 -8.62 21746 -57.08 161.37 -10.20 21750 -149.77 178.69 -4.81 21754 -1.56 11.01 -16.04 21758 0.25 -1.44 -19.81 21764,1647561790.6223242
-0.38 5.00 -8.62 21871 -57.08 161.37 -10.20 21875 -149.77 178.69 -4.81 21881 -1.56 11.01 -16.04 21888 0.25 -1.44 -19.81 21892,1647561790.7411866
-0.38 5.00 -8.62 21995 -57.08 161.37 -10.20 22002 -149.77 178.69 -4.81 22005 -1.56 11.01 -16.04 22009 0.25 -1.44 -19.81 22014,1647561790.8714273
-0.38 5.00 -8.62 22122 -57.08 161.37 -10.20 22125 -149.77 178.69 -4.81 22131 -1.56 11.01 -16.04 22138 0.25 -1.44 -19.81 22142,1647561790.9943087
-0.38 5.00 -8.62 22246 -57.08 161.37 -10.20 22253 -149.77 178.69 -4.81 22256 -1.56 11.01 -16.04 22260 0.25 -1.44 -19.81 22265,1647561791.1222963
-0.38 5.00 -8.62 22373 -57.08 161.37 -10.20 22376 -149.77 178.69 -4.81 22383 -1.56 11.01 -16.04 22388 0.25 -1.44 -19.81 22392,1647561791.2451787
-0.38 5.00 -8.62 22496 -57.08 161.37 -10.20 22499 -149.77 178.69 -4.81 22504 -1.56 11.01 -16.04 22508 0.25 -1.44 -19.81 22515,1647561791.370923
-0.38 5.00 -8.62 22621 -57.08 161.37 -10.20 22624 -149.77 178.69 -4.81 22632 -1.56 11.01 -16.04 22639 0.25 -1.44 -19.81 22642,1647561791.4950507
-0.38 5.00 -8.62 22746 -57.08 161.37 -10.20 22750 -149.77 178.69 -4.81 22754 -1.56 11.01 -16.04 22759 0.25 -1.44 -19.81 22766,1647561791.6218994
-0.38 5.00 -8.62 22872 -57.08 161.37 -10.20 22875 -149.77 178.69 -4.81 22882 -1.56 11.01 -16.04 22889 0.25 -1.44 -19.81 22892,1647561791.7449214
-0.38 5.00 -8.62 22998 -57.08 161.37 -10.20 23001 -149.77 178.69 -4.81 23005 -1.56 11.01 -16.04 23009 0.25 -1.44 -19.81 23013,1647561791.872346
