;;;;;;;;;;;;;;;;;;;;;delta12[?s];delta23[?s];delta34[?s];delta54[?s];Razem[?s];Przesy³ SerialPort [s];Przesy³ SerialPort [Hz]
-50,85;-163,57;7,85;8889416;-96,23;162,34;-19,66;8895228;145,39;-179,11;-2,85;8902740;150,63;175,97;15,31;8908260;-0,65;9,83;-7,59;8915048;6692123;5812;7512;5520;6788;25632;0,131073;7,629336324
-50,85;-163,57;7,85;9020396;-96,23;162,34;-19,66;9025828;145,39;-179,11;-2,85;9033108;150,63;175,97;15,31;9038548;-0,65;9,83;-7,59;9045732;6823020;5432;7280;5440;7184;25336;0,130897;7,63959449
-50,85;-163,57;7,85;9151364;-96,23;162,34;-19,66;9156720;145,39;-179,11;-2,85;9163736;150,63;175,97;15,31;9169192;-0,65;9,83;-7,59;9176808;6953666;5356;7016;5456;7616;25444;0,130646;7,654271849
-50,85;-163,57;7,85;9282588;-96,23;162,34;-19,66;9288080;145,39;-179,11;-2,85;9294320;150,63;175,97;15,31;9299792;-0,65;9,83;-7,59;9307336;7086154;5492;6240;5472;7544;24748;0,132488;7,54785339
-50,85;-163,57;7,85;9413096;-96,23;162,34;-19,66;9418440;145,39;-179,11;-2,85;9424564;150,63;175,97;15,31;9430012;-0,65;9,83;-7,59;9436820;7215494;5344;6124;5448;6808;23724;0,12934;7,731560229
-50,85;-163,57;7,85;9542160;-96,23;162,34;-19,66;9548248;145,39;-179,11;-2,85;9554480;150,63;175,97;15,31;9559932;-0,65;9,83;-7,59;9568076;7346364;6088;6232;5452;8144;25916;0,13087;7,641170627
-50,85;-163,57;7,85;9673896;-96,23;162,34;-19,66;9679240;145,39;-179,11;-2,85;9685056;150,63;175,97;15,31;9690648;-0,65;9,83;-7,59;9699124;7477394;5344;5816;5592;8476;25228;0,13103;7,631840037
-50,85;-163,57;7,85;9804904;-96,23;162,34;-19,66;9810420;145,39;-179,11;-2,85;9815972;150,63;175,97;15,31;9821836;-0,65;9,83;-7,59;9830244;7608528;5516;5552;5864;8408;25340;0,131134;7,625787363
-50,85;-163,57;7,85;9936428;-96,23;162,34;-19,66;9942212;145,39;-179,11;-2,85;9948428;150,63;175,97;15,31;9953880;-0,65;9,83;-7,59;9961716;7740538;5784;6216;5452;7836;25288;0,13201;7,575183698
-50,85;-163,57;7,85;10068852;-96,23;162,34;-19,66;10076532;145,39;-179,11;-2,85;10083920;150,63;175,97;15,31;10089972;-0,65;9,83;-7,59;10095632;7872554;7680;7388;6052;5660;26780;0,132016;7,574839413
-50,85;-163,57;7,85;10202744;-96,23;162,34;-19,66;10209588;145,39;-179,11;-2,85;10215720;150,63;175,97;15,31;10221216;-0,65;9,83;-7,59;10226860;8005931;6844;6132;5496;5644;24116;0,133377;7,497544554
-50,85;-163,57;7,85;10333660;-96,23;162,34;-19,66;10340692;145,39;-179,11;-2,85;10346284;150,63;175,97;15,31;10351788;-0,65;9,83;-7,59;10357596;8136829;7032;5592;5504;5808;23936;0,130898;7,639536127
-50,85;-163,57;7,85;10464284;-96,23;162,34;-19,66;10471248;145,39;-179,11;-2,85;10477000;150,63;175,97;15,31;10482928;-0,65;9,83;-7,59;10488924;8268514;6964;5752;5928;5996;24640;0,131685;7,593879333
-50,85;-163,57;7,85;10595412;-96,23;162,34;-19,66;10602220;145,39;-179,11;-2,85;10608232;150,63;175,97;15,31;10614744;-0,65;9,83;-7,59;10620372;8400030;6808;6012;6512;5628;24960;0,131516;7,60363758
-50,85;-163,57;7,85;10726328;-96,23;162,34;-19,66;10732812;145,39;-179,11;-2,85;10738828;150,63;175,97;15,31;10745844;-0,65;9,83;-7,59;10751468;8530954;6484;6016;7016;5624;25140;0,130924;7,638019003
-50,85;-163,57;7,85;10857072;-96,23;162,34;-19,66;10863536;145,39;-179,11;-2,85;10869136;150,63;175,97;15,31;10876024;-0,65;9,83;-7,59;10881864;8662152;6464;5600;6888;5840;24792;0,131198;7,62206741
-50,85;-163,57;7,85;10987508;-96,23;162,34;-19,66;10994020;145,39;-179,11;-2,85;11001168;150,63;175,97;15,31;11007112;-0,65;9,83;-7,59;11012928;8794160;6512;7148;5944;5816;25420;0,132008;7,575298467
-50,85;-163,57;7,85;11118328;-96,23;162,34;-19,66;11124812;145,39;-179,11;-2,85;11132640;150,63;175,97;15,31;11140064;-0,65;9,83;-7,59;11145688;8923255;6484;7828;7424;5624;27360;0,129095;7,746233394
-50,85;-163,57;7,85;11251076;-96,23;162,34;-19,66;11256476;145,39;-179,11;-2,85;11264372;150,63;175,97;15,31;11271060;-0,65;9,83;-7,59;11277108;9055435;5400;7896;6688;6048;26032;0,13218;7,565441065
-50,85;-163,57;7,85;11384528;-96,23;162,34;-19,66;11391588;145,39;-179,11;-2,85;11397196;150,63;175,97;15,31;11402692;-0,65;9,83;-7,59;11409120;9189501;7060;5608;5496;6428;24592;0,134066;7,459012725
-50,85;-163,57;7,85;11516740;-96,23;162,34;-19,66;11524496;145,39;-179,11;-2,85;11531672;150,63;175,97;15,31;11539612;-0,65;9,83;-7,59;11546456;9321932;7756;7176;7940;6844;29716;0,132431;7,551102083
-50,85;-163,57;7,85;11651848;-96,23;162,34;-19,66;11658008;145,39;-179,11;-2,85;11665748;150,63;175,97;15,31;11672140;-0,65;9,83;-7,59;11678032;9456763;6160;7740;6392;5892;26184;0,134831;7,416692007
-50,85;-163,57;7,85;11784880;-96,23;162,34;-19,66;11790692;145,39;-179,11;-2,85;11796972;150,63;175,97;15,31;11803016;-0,65;9,83;-7,59;11809004;9590869;5812;6280;6044;5988;24124;0,134106;7,456787914
-50,85;-163,57;7,85;11916036;-96,23;162,34;-19,66;11922020;145,39;-179,11;-2,85;11927636;150,63;175,97;15,31;11933296;-0,65;9,83;-7,59;11939696;9721866;5984;5616;5660;6400;23660;0,130997;7,633762605
-50,85;-163,57;7,85;12046876;-96,23;162,34;-19,66;12053040;145,39;-179,11;-2,85;12058876;150,63;175,97;15,31;12064372;-0,65;9,83;-7,59;12070672;9853210;6164;5836;5496;6300;23796;0,131344;7,613594835
-50,85;-163,57;7,85;12178464;-96,23;162,34;-19,66;12185856;145,39;-179,11;-2,85;12193736;150,63;175,97;15,31;12201476;-0,65;9,83;-7,59;12207536;9983951;7392;7880;7740;6060;29072;0,130741;7,648710045
-50,85;-163,57;7,85;12313096;-96,23;162,34;-19,66;12319904;145,39;-179,11;-2,85;12326856;150,63;175,97;15,31;12333256;-0,65;9,83;-7,59;12341136;10119246;6808;6952;6400;7880;28040;0,135295;7,391256144
-50,85;-163,57;7,85;12448104;-96,23;162,34;-19,66;12453940;145,39;-179,11;-2,85;12459968;150,63;175,97;15,31;12465960;-0,65;9,83;-7,59;12473152;10254364;5836;6028;5992;7192;25048;0,135118;7,400938439
-50,85;-163,57;7,85;12581064;-96,23;162,34;-19,66;12589300;145,39;-179,11;-2,85;12596724;150,63;175,97;15,31;12603452;-0,65;9,83;-7,59;12609076;10385910;8236;7424;6728;5624;28012;0,131546;7,601903517
-50,85;-163,57;7,85;12714736;-96,23;162,34;-19,66;12721580;145,39;-179,11;-2,85;12727856;150,63;175,97;15,31;12734056;-0,65;9,83;-7,59;12741288;10521554;6844;6276;6200;7232;26552;0,135644;7,372239096
-50,85;-163,57;7,85;12847120;-96,23;162,34;-19,66;12853208;145,39;-179,11;-2,85;12858808;150,63;175,97;15,31;12864600;-0,65;9,83;-7,59;12871492;10652750;6088;5600;5792;6892;24372;0,131196;7,622183603
-50,85;-163,57;7,85;12977268;-96,23;162,34;-19,66;12983612;145,39;-179,11;-2,85;12989208;150,63;175,97;15,31;12994884;-0,65;9,83;-7,59;13000928;10783746;6344;5596;5676;6044;23660;0,130996;7,63382088
-50,85;-163,57;7,85;13106672;-96,23;162,34;-19,66;13113824;145,39;-179,11;-2,85;13119424;150,63;175,97;15,31;13125120;-0,65;9,83;-7,59;13131216;10911719;7152;5600;5696;6096;24544;0,127973;7,814148297
-50,85;-163,57;7,85;13236864;-96,23;162,34;-19,66;13243976;145,39;-179,11;-2,85;13249588;150,63;175,97;15,31;13255540;-0,65;9,83;-7,59;13261168;11041871;7112;5612;5952;5628;24304;0,130152;7,683324113
-50,85;-163,57;7,85;13367132;-96,23;162,34;-19,66;13374176;145,39;-179,11;-2,85;13379780;150,63;175,97;15,31;13385536;-0,65;9,83;-7,59;13391516;11173013;7044;5604;5756;5980;24384;0,131142;7,62532217
-50,85;-163,57;7,85;13497596;-96,23;162,34;-19,66;13505084;145,39;-179,11;-2,85;13511112;150,63;175,97;15,31;13516612;-0,65;9,83;-7,59;13522596;11303870;7488;6028;5500;5984;25000;0,130857;7,64192974
-50,85;-163,57;7,85;13628536;-96,23;162,34;-19,66;13635808;145,39;-179,11;-2,85;13641844;150,63;175,97;15,31;13647668;-0,65;9,83;-7,59;13653648;11434898;7272;6036;5824;5980;25112;0,131028;7,631956528
-50,85;-163,57;7,85;13759436;-96,23;162,34;-19,66;13766764;145,39;-179,11;-2,85;13772352;150,63;175,97;15,31;13778268;-0,65;9,83;-7,59;13784460;11565917;7328;5588;5916;6192;25024;0,131019;7,632480785
-50,85;-163,57;7,85;13889852;-96,23;162,34;-19,66;13897088;145,39;-179,11;-2,85;13904396;150,63;175,97;15,31;13909904;-0,65;9,83;-7,59;13915964;11697113;7236;7308;5508;6060;26112;0,131196;7,622183603
-50,85;-163,57;7,85;14021680;-96,23;162,34;-19,66;14028260;145,39;-179,11;-2,85;14036528;150,63;175,97;15,31;14044228;-0,65;9,83;-7,59;14051224;11828216;6580;8268;7700;6996;29544;0,131103;7,62759052
-50,85;-163,57;7,85;14158984;-96,23;162,34;-19,66;14167084;145,39;-179,11;-2,85;14172676;150,63;175,97;15,31;14178440;-0,65;9,83;-7,59;14186108;11966474;8100;5592;5764;7668;27124;0,138258;7,232854518
-50,85;-163,57;7,85;14291508;-96,23;162,34;-19,66;14298792;145,39;-179,11;-2,85;14306916;150,63;175,97;15,31;14313136;-0,65;9,83;-7,59;14319208;12099091;7284;8124;6220;6072;27700;0,132617;7,540511397
-50,85;-163,57;7,85;14425836;-96,23;162,34;-19,66;14431220;145,39;-179,11;-2,85;14438524;150,63;175,97;15,31;14445816;-0,65;9,83;-7,59;14451856;12232594;5384;7304;7292;6040;26020;0,133503;7,490468379
-50,85;-163,57;7,85;14559772;-96,23;162,34;-19,66;14567252;145,39;-179,11;-2,85;14572852;150,63;175,97;15,31;14578356;-0,65;9,83;-7,59;14585444;12365896;7480;5600;5504;7088;25672;0,133302;7,501762914
-50,85;-163,57;7,85;14692004;-96,23;162,34;-19,66;14699660;145,39;-179,11;-2,85;14707504;150,63;175,97;15,31;14713420;-0,65;9,83;-7,59;14720812;12498842;7656;7844;5916;7392;28808;0,132946;7,521850977
-50,85;-163,57;7,85;14827476;-96,23;162,34;-19,66;14833016;145,39;-179,11;-2,85;14839664;150,63;175,97;15,31;14846640;-0,65;9,83;-7,59;14852856;12633838;5540;6648;6976;6216;25380;0,134996;7,407626893
-50,85;-163,57;7,85;14961220;-96,23;162,34;-19,66;14968372;145,39;-179,11;-2,85;14973972;150,63;175,97;15,31;14979592;-0,65;9,83;-7,59;14985488;12769080;7152;5600;5620;5896;24268;0,135242;7,394152704
-50,85;-163,57;7,85;15092948;-96,23;162,34;-19,66;15100984;145,39;-179,11;-2,85;15108836;150,63;175,97;15,31;15115480;-0,65;9,83;-7,59;15123572;12900330;8036;7852;6644;8092;30624;0,13125;7,619047619
-50,85;-163,57;7,85;15231368;-96,23;162,34;-19,66;15237208;145,39;-179,11;-2,85;15243220;150,63;175,97;15,31;15248876;-0,65;9,83;-7,59;15255520;13039452;5840;6012;5656;6644;24152;0,139122;7,187935769
-50,85;-163,57;7,85;15363168;-96,23;162,34;-19,66;15370272;145,39;-179,11;-2,85;15376284;150,63;175,97;15,31;15382776;-0,65;9,83;-7,59;15388752;13170584;7104;6012;6492;5976;25584;0,131132;7,62590367
-50,85;-163,57;7,85;15495328;-96,23;162,34;-19,66;15503172;145,39;-179,11;-2,85;15510108;150,63;175,97;15,31;15516944;-0,65;9,83;-7,59;15525412;13302720;7844;6936;6836;8468;30084;0,132136;7,567960283
-50,85;-163,57;7,85;15633676;-96,23;162,34;-19,66;15640032;145,39;-179,11;-2,85;15648120;150,63;175,97;15,31;15656520;-0,65;9,83;-7,59;15663280;13441844;6356;8088;8400;6760;29604;0,139124;7,187832437
-50,85;-163,57;7,85;15768684;-96,23;162,34;-19,66;15776024;145,39;-179,11;-2,85;15781636;150,63;175,97;15,31;15788496;-0,65;9,83;-7,59;15796368;13577085;7340;5612;6860;7872;27684;0,135241;7,394207378
-50,85;-163,57;7,85;15904192;-96,23;162,34;-19,66;15910024;145,39;-179,11;-2,85;15918488;150,63;175,97;15,31;15926372;-0,65;9,83;-7,59;15931996;13712338;5832;8464;7884;5624;27804;0,135253;7,393551345
-50,85;-163,57;7,85;16038052;-96,23;162,34;-19,66;16045720;145,39;-179,11;-2,85;16051676;150,63;175,97;15,31;16058916;-0,65;9,83;-7,59;16064964;13846853;7668;5956;7240;6048;26912;0,134515;7,434115154
-50,85;-163,57;7,85;16170356;-96,23;162,34;-19,66;16177808;145,39;-179,11;-2,85;16183800;150,63;175,97;15,31;16189884;-0,65;9,83;-7,59;16195928;13978463;7452;5992;6084;6044;25572;0,13161;7,598206823
-50,85;-163,57;7,85;16301764;-96,23;162,34;-19,66;16308588;145,39;-179,11;-2,85;16314736;150,63;175,97;15,31;16320500;-0,65;9,83;-7,59;16326572;14109584;6824;6148;5764;6072;24808;0,131121;7,626543422
-50,85;-163,57;7,85;16432384;-96,23;162,34;-19,66;16438900;145,39;-179,11;-2,85;16445248;150,63;175,97;15,31;16450828;-0,65;9,83;-7,59;16456620;14240584;6516;6348;5580;5792;24236;0,131;7,633587786
-50,85;-163,57;7,85;16562460;-96,23;162,34;-19,66;16569600;145,39;-179,11;-2,85;16575196;150,63;175,97;15,31;16580928;-0,65;9,83;-7,59;16586920;14371582;7140;5596;5732;5992;24460;0,130998;7,633704331
-50,85;-163,57;7,85;16692824;-96,23;162,34;-19,66;16700076;145,39;-179,11;-2,85;16707440;150,63;175,97;15,31;16712944;-0,65;9,83;-7,59;16718680;14501686;7252;7364;5504;5736;25856;0,130104;7,686158765
-50,85;-163,57;7,85;16824068;-96,23;162,34;-19,66;16831252;145,39;-179,11;-2,85;16839380;150,63;175,97;15,31;16846676;-0,65;9,83;-7,59;16854424;14632684;7184;8128;7296;7748;30356;0,130998;7,633704331
-50,85;-163,57;7,85;16961144;-96,23;162,34;-19,66;16968864;145,39;-179,11;-2,85;16974452;150,63;175,97;15,31;16980844;-0,65;9,83;-7,59;16988504;14768955;7720;5588;6392;7660;27360;0,136271;7,338318498
-50,85;-163,57;7,85;17094124;-96,23;162,34;-19,66;17101704;145,39;-179,11;-2,85;17109728;150,63;175,97;15,31;17115224;-0,65;9,83;-7,59;17120940;14903060;7580;8024;5496;5716;26816;0,134105;7,456843518
-50,85;-163,57;7,85;17226320;-96,23;162,34;-19,66;17233184;145,39;-179,11;-2,85;17240936;150,63;175,97;15,31;17248920;-0,65;9,83;-7,59;17255856;15035306;6864;7752;7984;6936;29536;0,132246;7,561665381
-50,85;-163,57;7,85;17362812;-96,23;162,34;-19,66;17370296;145,39;-179,11;-2,85;17375888;150,63;175,97;15,31;17381840;-0,65;9,83;-7,59;17390080;15170448;7484;5592;5952;8240;27268;0,135142;7,399624099
-50,85;-163,57;7,85;17495732;-96,23;162,34;-19,66;17503460;145,39;-179,11;-2,85;17511108;150,63;175,97;15,31;17516820;-0,65;9,83;-7,59;17523356;15305447;7728;7648;5712;6536;27624;0,134999;7,407462277
-50,85;-163,57;7,85;17628984;-96,23;162,34;-19,66;17635492;145,39;-179,11;-2,85;17642108;150,63;175,97;15,31;17649820;-0,65;9,83;-7,59;17655440;15436566;6508;6616;7712;5620;26456;0,131119;7,626659752
-50,85;-163,57;7,85;17763108;-96,23;162,33;-19,65;17768940;145,39;-179,1;-2,85;17774620;150,63;175,97;15,31;17781700;-0,65;9,83;-7,59;17787832;15571692;5832;5680;7080;6132;24724;0,135126;7,400500274
-50,85;-163,57;7,85;17894760;-96,23;162,33;-19,65;17901772;145,39;-179,11;-2,85;17910060;150,63;175,97;15,31;17915560;-0,65;9,83;-7,59;17923824;15702814;7012;8288;5500;8264;29064;0,131122;7,626485258
-50,85;-163,57;7,85;18029216;-96,23;162,33;-19,65;18036524;145,39;-179,11;-2,85;18042980;150,63;175,97;15,31;18050724;-0,65;9,83;-7,59;18057252;15837937;7308;6456;7744;6528;28036;0,135123;7,40066458
-50,85;-163,57;7,85;18164884;-96,23;162,33;-19,65;18170692;145,39;-179,11;-2,85;18176344;150,63;175,97;15,31;18182764;-0,65;9,83;-7,59;18188928;15973188;5808;5652;6420;6164;24044;0,135251;7,393660675
-50,85;-163,57;7,85;18296120;-96,23;162,33;-19,65;18302404;145,39;-179,11;-2,85;18310584;150,63;175,97;15,31;18316084;-0,65;9,83;-7,59;18322160;16105305;6284;8180;5500;6076;26040;0,132117;7,569048646
-50,85;-163,57;7,85;18428308;-96,23;162,34;-19,66;18436776;145,39;-179,12;-2,85;18443304;150,63;175,97;15,31;18451088;-0,65;9,83;-7,59;18457372;16238293;8468;6528;7784;6284;29064;0,132988;7,519475441
-50,85;-163,57;7,85;18565360;-96,23;162,34;-19,66;18570748;145,39;-179,13;-2,85;18576352;150,63;175,97;15,31;18583156;-0,65;9,83;-7,59;18590504;16374551;5388;5604;6804;7348;25144;0,136258;7,339018626
-50,85;-163,57;7,85;18697804;-96,23;162,35;-19,66;18704028;145,39;-179,13;-2,85;18711924;150,63;175,97;15,31;18717460;-0,65;9,83;-7,59;18723244;16506675;6224;7896;5536;5784;25440;0,132124;7,568647634
-50,85;-163,57;7,85;18829620;-96,23;162,35;-19,66;18837252;145,39;-179,14;-2,85;18843732;150,63;175,97;15,31;18851696;-0,65;9,83;-7,59;18857332;16640677;7632;6480;7964;5636;27712;0,134002;7,462575185
-50,85;-163,57;7,85;18963540;-96,23;162,35;-19,66;18970648;145,39;-179,14;-2,85;18976288;150,63;175,97;15,31;18983404;-0,65;9,83;-7,59;18991508;16772798;7108;5640;7116;8104;27968;0,132121;7,568819491
-50,85;-163,57;7,85;19099172;-96,23;162,35;-19,66;19105012;145,39;-179,14;-2,85;19112708;150,63;175,97;15,31;19118260;-0,65;9,83;-7,59;19125112;16909908;5840;7696;5552;6852;25940;0,13711;7,293414047
-50,85;-163,57;7,85;19231376;-96,23;162,35;-19,66;19238824;145,39;-179,13;-2,85;19244736;150,63;175,97;15,31;19252496;-0,65;9,83;-7,59;19258128;17042050;7448;5912;7760;5632;26752;0,132142;7,567616655
-50,85;-163,57;7,85;19363972;-96,23;162,35;-19,66;19371620;145,39;-179,13;-2,85;19377276;150,63;175,97;15,31;19384356;-0,65;9,83;-7,59;19390392;17173300;7648;5656;7080;6036;26420;0,13125;7,619047619
-50,85;-163,57;7,85;19497492;-96,23;162,35;-19,66;19503828;145,39;-179,13;-2,85;19511840;150,63;175,97;15,31;19517380;-0,65;9,83;-7,59;19525320;17308299;6336;8012;5540;7940;27828;0,134999;7,407462277
-50,85;-163,57;7,85;19632444;-96,23;162,35;-19,66;19639228;145,39;-179,13;-2,85;19645160;150,63;175,97;15,31;19652984;-0,65;9,83;-7,59;19659860;17443580;6784;5932;7824;6876;27416;0,135281;7,392021052
-50,85;-163,57;7,85;19765700;-96,23;162,35;-19,66;19773364;145,39;-179,13;-2,85;19779016;150,63;175,97;15,31;19785468;-0,65;9,83;-7,59;19791364;17574487;7664;5652;6452;5896;25664;0,130907;7,639010901
-50,85;-163,57;7,85;19897576;-96,23;162,35;-19,66;19904752;145,39;-179,13;-2,85;19912596;150,63;175,97;15,31;19918140;-0,65;9,83;-7,59;19924212;17709185;7176;7844;5544;6072;26636;0,134698;7,424015204
