"119.16 179.21 1.35 14303168 155.48 -174.50 -24.93 14308784 -150.78 178.80 -4.56 14314432 143.40 -173.87 -18.39 14321464 -0.57 5.56 -11.62 14327120" 12104586
"119.16 179.21 1.35 14433396 155.48 -174.50 -24.93 14439224 -150.78 178.80 -4.56 14445192 143.40 -173.87 -18.39 14451960 -0.57 5.56 -11.62 14457608" 12235054
"119.16 179.21 1.35 14564088 155.48 -174.50 -24.93 14569896 -150.78 178.80 -4.56 14575540 143.40 -173.87 -18.39 14582196 -0.57 5.56 -11.62 14588128" 12366058
"119.16 179.21 1.35 14694412 155.48 -174.50 -24.93 14700540 -150.78 178.80 -4.56 14706212 143.40 -173.87 -18.39 14712756 -0.57 5.56 -11.62 14718880" 12497072
"119.16 179.21 1.35 14825040 155.48 -174.50 -24.93 14830944 -150.78 178.80 -4.56 14836880 143.40 -173.87 -18.39 14843364 -0.57 5.56 -11.62 14849456" 12628054
"119.16 179.21 1.35 14955644 155.48 -174.50 -24.93 14961576 -150.78 178.80 -4.56 14967916 143.40 -173.87 -18.39 14973784 -0.57 5.56 -11.62 14980192" 12755095
"119.16 179.21 1.35 15086228 155.48 -174.50 -24.93 15092140 -150.78 178.80 -4.56 15098640 143.40 -173.87 -18.39 15104232 -0.57 5.56 -11.62 15109884" 12886575
"119.16 179.21 1.35 15216604 155.48 -174.50 -24.93 15222708 -150.78 178.80 -4.56 15229476 143.40 -173.87 -18.39 15235044 -0.57 5.56 -11.62 15242576" 13017057
"119.16 179.21 1.35 15348020 155.48 -174.50 -24.93 15353772 -150.78 178.80 -4.56 15360460 143.40 -173.87 -18.39 15366472 -0.57 5.56 -11.62 15374572" 13148799
"119.16 179.21 1.35 15480480 155.48 -174.50 -24.93 15486472 -150.78 178.80 -4.56 15492264 143.40 -173.87 -18.39 15497832 -0.57 5.56 -11.62 15505928" 13283069
"119.16 179.21 1.35 15612260 155.48 -174.50 -24.93 15619548 -150.78 178.80 -4.56 15625188 143.40 -173.87 -18.39 15633020 -0.57 5.56 -11.62 15638788" 13414129
"119.16 179.21 1.35 15746648 155.48 -174.50 -24.93 15754108 -150.78 178.80 -4.56 15761996 143.40 -173.87 -18.39 15768508 -0.57 5.56 -11.62 15776220" 13549665
"119.16 179.21 1.35 15882128 155.48 -174.50 -24.93 15888124 -150.78 178.80 -4.56 15894684 143.40 -173.87 -18.39 15900704 -0.57 5.56 -11.62 15907516" 13684687
"119.16 179.21 1.35 16013600 155.48 -174.50 -24.93 16020156 -150.78 178.80 -4.56 16026372 143.40 -173.87 -18.39 16033936 -0.57 5.56 -11.62 16040052" 13815699
"119.16 179.21 1.35 16148188 155.48 -174.50 -24.93 16155796 -150.78 178.80 -4.56 16164200 143.40 -173.87 -18.39 16172396 -0.57 5.56 -11.62 16178280" 13951320
"119.16 179.21 1.35 16284152 155.48 -174.50 -24.93 16290116 -150.78 178.80 -4.56 16297392 143.40 -173.87 -18.39 16304484 -0.57 5.56 -11.62 16310128" 14086146
"119.16 179.21 1.35 16417164 155.48 -174.50 -24.93 16425304 -150.78 178.80 -4.56 16430936 143.40 -173.87 -18.39 16436512 -0.57 5.56 -11.62 16444460" 14221161
"119.16 179.21 1.35 16551540 155.48 -174.50 -24.93 16558360 -150.78 178.80 -4.56 16566000 143.40 -173.87 -18.39 16573896 -0.57 5.56 -11.62 16579648" 14352621
"119.16 179.21 1.35 16685536 155.48 -174.50 -24.93 16691524 -150.78 178.80 -4.56 16699540 143.40 -173.87 -18.39 16706092 -0.57 5.56 -11.62 16711744" 14487720
"119.16 179.21 1.35 16819064 155.48 -174.50 -24.93 16827172 -150.78 178.80 -4.56 16832988 143.40 -173.87 -18.39 16838992 -0.57 5.56 -11.62 16846920" 14622715
"119.16 179.21 1.35 16953588 155.48 -174.50 -24.93 16960404 -150.78 178.80 -4.56 16966748 143.40 -173.87 -18.39 16974644 -0.57 5.56 -11.62 16980752" 14757734
"119.16 179.21 1.35 17086708 155.48 -174.50 -24.93 17092228 -150.78 178.80 -4.56 17099616 143.40 -173.87 -18.39 17106384 -0.57 5.56 -11.62 17112032" 14889171
"119.16 179.21 1.35 17217916 155.48 -174.50 -24.93 17223888 -150.78 178.80 -4.56 17232120 143.40 -173.87 -18.39 17237728 -0.57 5.56 -11.62 17246092" 15020701
"119.16 179.21 1.35 17353816 155.48 -174.50 -24.93 17361316 -150.78 178.80 -4.56 17366948 143.40 -173.87 -18.39 17374928 -0.57 5.56 -11.62 17381012" 15155697
"119.16 179.21 1.35 17486640 155.48 -174.50 -24.93 17492896 -150.78 178.80 -4.56 17498544 143.40 -173.87 -18.39 17505132 -0.57 5.56 -11.62 17510784" 15290197
"119.16 179.21 1.35 17616848 155.48 -174.50 -24.93 17623336 -150.78 178.80 -4.56 17628984 143.40 -173.87 -18.39 17636576 -0.57 5.56 -11.62 17643396" 15421027
"119.16 179.21 1.35 17749228 155.48 -174.50 -24.93 17754748 -150.78 178.80 -4.56 17760400 143.40 -173.87 -18.39 17767356 -0.57 5.56 -11.62 17774900" 15552551
"119.16 179.21 1.35 17880336 155.48 -174.50 -24.93 17885860 -150.78 178.80 -4.56 17891508 143.40 -173.87 -18.39 17898224 -0.57 5.56 -11.62 17906824" 15683573
"119.16 179.21 1.35 18014408 155.48 -174.50 -24.93 18020104 -150.78 178.80 -4.56 18028072 143.40 -173.87 -18.39 18036012 -0.57 5.56 -11.62 18042096" 15818597
"119.16 179.21 1.35 18148628 155.48 -174.50 -24.93 18155312 -150.78 178.80 -4.56 18162084 143.40 -173.87 -18.39 18168608 -0.57 5.56 -11.62 18176892" 15953771
"119.16 179.21 1.35 18282336 155.48 -174.50 -24.93 18288040 -150.78 178.80 -4.56 18294212 143.40 -173.87 -18.39 18299784 -0.57 5.56 -11.62 18307772" 16085296
"119.16 179.21 1.35 18414496 155.48 -174.50 -24.93 18420020 -150.78 178.80 -4.56 18425660 143.40 -173.87 -18.39 18431692 -0.57 5.56 -11.62 18438996" 16219829
"119.16 179.21 1.35 18546576 155.48 -174.50 -24.93 18554816 -150.78 178.80 -4.56 18563116 143.40 -173.87 -18.39 18569408 -0.57 5.56 -11.62 18577464" 16350809
"119.16 179.21 1.35 18682904 155.48 -174.50 -24.93 18688708 -150.78 178.80 -4.56 18696200 143.40 -173.87 -18.39 18701780 -0.57 5.56 -11.62 18709416" 16486758
"119.16 179.21 1.35 18816332 155.48 -174.50 -24.93 18821852 -150.78 178.80 -4.56 18828064 143.40 -173.87 -18.39 18835704 -0.57 5.56 -11.62 18841360" 16621273
"119.16 179.21 1.35 18949664 155.48 -174.50 -24.93 18957552 -150.78 178.80 -4.56 18965716 143.40 -173.87 -18.39 18971464 -0.57 5.56 -11.62 18979284" 16752802
"119.16 179.21 1.35 19084712 155.48 -174.50 -24.93 19090536 -150.78 178.80 -4.56 19098840 143.40 -173.87 -18.39 19104408 -0.57 5.56 -11.62 19110876" 16887935
"119.16 179.21 1.35 19217632 155.48 -174.50 -24.93 19223156 -150.78 178.80 -4.56 19230340 143.40 -173.87 -18.39 19238232 -0.57 5.56 -11.62 19245048" 17022839
"119.16 179.21 1.35 19352532 155.48 -174.50 -24.93 19360096 -150.78 178.80 -4.56 19367568 143.40 -173.87 -18.39 19373584 -0.57 5.56 -11.62 19380336" 17158008
"119.16 179.21 1.35 19485768 155.48 -174.50 -24.93 19492024 -150.78 178.80 -4.56 19500708 143.40 -173.87 -18.39 19506720 -0.57 5.56 -11.62 19512372" 17289353
"119.16 179.21 1.35 19618992 155.48 -174.50 -24.93 19624520 -150.78 178.80 -4.56 19632500 143.40 -173.87 -18.39 19639956 -0.57 5.56 -11.62 19648420" 17424305
"119.16 179.21 1.35 19754956 155.48 -174.50 -24.93 19762192 -150.78 178.80 -4.56 19768268 143.40 -173.87 -18.39 19774448 -0.57 5.56 -11.62 19781080" 17559696
"119.16 179.21 1.35 19886556 155.48 -174.50 -24.93 19893184 -150.78 178.80 -4.56 19899284 143.40 -173.87 -18.39 19904864 -0.57 5.56 -11.62 19911556" 17690844
"119.16 179.21 1.35 20017004 155.48 -174.50 -24.93 20023968 -150.78 178.80 -4.56 20030056 143.40 -173.87 -18.39 20037708 -0.57 5.56 -11.62 20043800" 17821851
"119.16 179.21 1.35 20149680 155.48 -174.50 -24.93 20155436 -150.78 178.80 -4.56 20161084 143.40 -173.87 -18.39 20169304 -0.57 5.56 -11.62 20176364" 17952324
"119.16 179.21 1.35 20284800 155.48 -174.50 -24.93 20292956 -150.78 178.80 -4.56 20299584 143.40 -173.87 -18.39 20305172 -0.57 5.56 -11.62 20311856" 18087946
"119.16 179.21 1.35 20417904 155.48 -174.50 -24.93 20425376 -150.78 178.80 -4.56 20431284 143.40 -173.87 -18.39 20439596 -0.57 5.56 -11.62 20446800" 18222890
"119.16 179.21 1.35 20554384 155.48 -174.50 -24.93 20561080 -150.78 178.80 -4.56 20567092 143.40 -173.87 -18.39 20572932 -0.57 5.56 -11.62 20580724" 18358385
"119.16 179.21 1.35 20688128 155.48 -174.50 -24.93 20695928 -150.78 178.80 -4.56 20702700 143.40 -173.87 -18.39 20708760 -0.57 5.56 -11.62 20714408" 18492863
"119.16 179.21 1.35 20820016 155.48 -174.50 -24.93 20827364 -150.78 178.80 -4.56 20833892 143.40 -173.87 -18.39 20841684 -0.57 5.56 -11.62 20849708" 18624886
"119.16 179.21 1.35 20957592 155.48 -174.50 -24.93 20966052 -150.78 178.80 -4.56 20972952 143.40 -173.87 -18.39 20980856 -0.57 5.56 -11.62 20988984" 18763367
"119.16 179.21 1.35 21094424 155.48 -174.50 -24.93 21099944 -150.78 178.80 -4.56 21106180 143.40 -173.87 -18.39 21112968 -0.57 5.56 -11.62 21119900" 18899129
"119.16 179.21 1.35 21228044 155.48 -174.50 -24.93 21233576 -150.78 178.80 -4.56 21239688 143.40 -173.87 -18.39 21245484 -0.57 5.56 -11.62 21252220" 19034035
"119.16 179.21 1.35 21360040 155.48 -174.50 -24.93 21368020 -150.78 178.80 -4.56 21374120 143.40 -173.87 -18.39 21381968 -0.57 5.56 -11.62 21390132" 19164939
"119.16 179.21 1.35 21495580 155.48 -174.50 -24.93 21501388 -150.78 178.80 -4.56 21508508 143.40 -173.87 -18.39 21514460 -0.57 5.56 -11.62 21521752" 19299942
"119.16 179.21 1.35 21630000 155.48 -174.50 -24.93 21635524 -150.78 178.80 -4.56 21641164 143.40 -173.87 -18.39 21647180 -0.57 5.56 -11.62 21653240" 19435449
"119.16 179.21 1.35 21760900 155.48 -174.50 -24.93 21768740 -150.78 178.80 -4.56 21774396 143.40 -173.87 -18.39 21782236 -0.57 5.56 -11.62 21790380" 19566661
"119.16 179.21 1.35 21895816 155.48 -174.50 -24.93 21902452 -150.78 178.80 -4.56 21910404 143.40 -173.87 -18.39 21915980 -0.57 5.56 -11.62 21922756" 19701935
"119.16 179.21 1.35 22030240 155.48 -174.50 -24.93 22035764 -150.78 178.80 -4.56 22042732 143.40 -173.87 -18.39 22049748 -0.57 5.56 -11.62 22055836" 19836406
"119.16 179.21 1.35 22163492 155.48 -174.50 -24.93 22171636 -150.78 178.80 -4.56 22177296 143.40 -173.87 -18.39 22184512 -0.57 5.56 -11.62 22192192" 19967417
"119.16 179.21 1.35 22297644 155.48 -174.50 -24.93 22304256 -150.78 178.80 -4.56 22312752 143.40 -173.87 -18.39 22319132 -0.57 5.56 -11.62 22325016" 20103089
"119.16 179.21 1.35 22433336 155.48 -174.50 -24.93 22438856 -150.78 178.80 -4.56 22445936 143.40 -173.87 -18.39 22453804 -0.57 5.56 -11.62 22461752" 20237985
"119.16 179.21 1.35 22567196 155.48 -174.50 -24.93 22574748 -150.78 178.80 -4.56 22580396 143.40 -173.87 -18.39 22586340 -0.57 5.56 -11.62 22593116" 20373492
"119.16 179.21 1.35 22698556 155.48 -174.50 -24.93 22705724 -150.78 178.80 -4.56 22712144 143.40 -173.87 -18.39 22718140 -0.57 5.56 -11.62 22724072" 20503996
"119.16 179.21 1.35 22829964 155.48 -174.50 -24.93 22836900 -150.78 178.80 -4.56 22843364 143.40 -173.87 -18.39 22849380 -0.57 5.56 -11.62 22855032" 20635530
"119.16 179.21 1.35 22960924 155.48 -174.50 -24.93 22967544 -150.78 178.80 -4.56 22973680 143.40 -173.87 -18.39 22979688 -0.57 5.56 -11.62 22985604" 20766542
"119.16 179.21 1.35 23091496 155.48 -174.50 -24.93 23098108 -150.78 178.80 -4.56 23104212 143.40 -173.87 -18.39 23109800 -0.57 5.56 -11.62 23115448" 20897472
"119.16 179.21 1.35 23221396 155.48 -174.50 -24.93 23228320 -150.78 178.80 -4.56 23233976 143.40 -173.87 -18.39 23239988 -0.57 5.56 -11.62 23246008" 21028995
"119.16 179.21 1.35 23351436 155.48 -174.50 -24.93 23358616 -150.78 178.80 -4.56 23364404 143.40 -173.87 -18.39 23370580 -0.57 5.56 -11.62 23376672" 21159595
"119.16 179.21 1.35 23482560 155.48 -174.50 -24.93 23489704 -150.78 178.80 -4.56 23495444 143.40 -173.87 -18.39 23502664 -0.57 5.56 -11.62 23510280" 21290467
"119.16 179.21 1.35 23618324 155.48 -174.50 -24.93 23625040 -150.78 178.80 -4.56 23633520 143.40 -173.87 -18.39 23639100 -0.57 5.56 -11.62 23644936" 21425981
"119.16 179.21 1.35 23751540 155.48 -174.50 -24.93 23759376 -150.78 178.80 -4.56 23766396 143.40 -173.87 -18.39 23773968 -0.57 5.56 -11.62 23782136" 21556489
"119.16 179.21 1.35 23889892 155.48 -174.50 -24.93 23895416 -150.78 178.80 -4.56 23902012 143.40 -173.87 -18.39 23908512 -0.57 5.56 -11.62 23914968" 21696578
"119.16 179.21 1.35 24021992 155.48 -174.50 -24.93 24030040 -150.78 178.80 -4.56 24038048 143.40 -173.87 -18.39 24046060 -0.57 5.56 -11.62 24053732" 21831059
