"59.95 -176.70 -1.90 8168588172.66 -178.37 -25.06 8173984nan nan nan 8180040nan nan nan 8186596-0.55 5.48 -11.53 819318" 5964452
"59.95 -176.70 -1.90 8301636172.66 -178.37 -25.06 8308672nan nan nan 8316556nan nan nan 8323056-0.55 5.48 -11.53 832965" 6095984
"59.95 -176.70 -1.90 8435248172.66 -178.37 -25.06 8442780nan nan nan 8449508nan nan nan 8456076-0.55 5.48 -11.53 846260" 6230426
"59.95 -176.70 -1.90 8568740172.66 -178.37 -25.06 8575060nan nan nan 8581292nan nan nan 8587836-0.55 5.48 -11.53 859444" 6365457
"59.95 -176.70 -1.90 8701864172.66 -178.37 -25.06 8707708nan nan nan 8713312nan nan nan 8719900-0.55 5.48 -11.53 872648" 6497554
"59.95 -176.70 -1.90 8834352172.66 -178.37 -25.06 8841480nan nan nan 8848932nan nan nan 8855500-0.55 5.48 -11.53 886208" 6628052
"59.95 -176.70 -1.90 8967732172.66 -178.37 -25.06 8975564nan nan nan 8982260nan nan nan 8988820-0.55 5.48 -11.53 899538" 6763581
"59.95 -176.70 -1.90 9101436172.66 -178.37 -25.06 9107424nan nan nan 9114680nan nan nan 9121252-0.55 5.48 -11.53 912778" 6898043
"59.95 -176.70 -1.90 9236104172.66 -178.37 -25.06 9243148nan nan nan 9249212nan nan nan 9255652-0.55 5.48 -11.53 926222" 7033053
"59.95 -176.70 -1.90 9368864172.66 -178.37 -25.06 9376572nan nan nan 9382188nan nan nan 9388728-0.55 5.48 -11.53 939531" 7164511
"59.95 -176.70 -1.90 9500692172.66 -178.37 -25.06 9508112nan nan nan 9516240nan nan nan 9522768-0.55 5.48 -11.53 952932" 7296198
"59.95 -176.70 -1.90 9637080172.66 -178.37 -25.06 9642900nan nan nan 9649624nan nan nan 9656120-0.55 5.48 -11.53 966269" 7434348
"59.95 -176.70 -1.90 9769276172.66 -178.37 -25.06 9776908nan nan nan 9782532nan nan nan 9789112-0.55 5.48 -11.53 979565" 7565660
"59.95 -176.70 -1.90 9901864172.66 -178.37 -25.06 9909592nan nan nan 9916292nan nan nan 9922808-0.55 5.48 -11.53 992937" 7697201
"59.95 -176.70 -1.90 10035188172.66 -178.37 -25.06 10041728nan nan nan 10049696nan nan nan 10056280-0.55 5.48 -11.53 1006290" 7832096
"59.95 -176.70 -1.90 10168332172.66 -178.37 -25.06 10173780nan nan nan 10182104nan nan nan 10188676-0.55 5.48 -11.53 1019526" 7963624
"59.95 -176.70 -1.90 10302712172.66 -178.37 -25.06 10310760nan nan nan 10316420nan nan nan 10323016-0.55 5.48 -11.53 1032963" 8099592
"59.95 -176.70 -1.90 10435220172.66 -178.37 -25.06 10442472nan nan nan 10448516nan nan nan 10455060-0.55 5.48 -11.53 1046166" 8233102
"59.95 -176.70 -1.90 10567088172.66 -178.37 -25.06 10573868nan nan nan 10579956nan nan nan 10586548-0.55 5.48 -11.53 1059312" 8364785
"59.95 -176.70 -1.90 10698996172.66 -178.37 -25.06 10705184nan nan nan 10711296nan nan nan 10717920-0.55 5.48 -11.53 1072452" 8496086
"59.95 -176.70 -1.90 10831444172.66 -178.37 -25.06 10836884nan nan nan 10842540nan nan nan 10849172-0.55 5.48 -11.53 1085570" 8626588
"59.95 -176.70 -1.90 10963220172.66 -178.37 -25.06 10969100nan nan nan 10976676nan nan nan 10983264-0.55 5.48 -11.53 1098976" 8761583
