-37.14 -171.13 2.98 4454196 161.63 -175.24 -28.80 4461216 -165.50 179.25 -5.89 4467308 40.89 174.69 1.98 4474980 -0.54 5.77 -10.77 4480836,501
-37.14 -171.13 2.98 4587448 161.63 -175.24 -28.80 4593084 -165.50 179.25 -5.89 4599500 40.89 174.69 1.98 4606328 -0.54 5.77 -10.77 4613468,2380452
-37.14 -171.13 2.98 4721568 161.63 -175.24 -28.80 4729104 -165.50 179.25 -5.89 4736604 40.89 174.69 1.98 4744620 -0.54 5.77 -10.77 4750008,2511719
-37.14 -171.13 2.98 4855380 161.63 -175.24 -28.80 4862292 -165.50 179.25 -5.89 4868568 40.89 174.69 1.98 4876248 -0.54 5.77 -10.77 4882824,2647247
-37.14 -171.13 2.98 4989884 161.63 -175.24 -28.80 4995312 -165.50 179.25 -5.89 5001452 40.89 174.69 1.98 5007584 -0.54 5.77 -10.77 5015488,2782428
-37.14 -171.13 2.98 5123160 161.63 -175.24 -28.80 5130684 -165.50 179.25 -5.89 5138700 40.89 174.69 1.98 5146456 -0.54 5.77 -10.77 5151848,2916918
-37.14 -171.13 2.98 5257208 161.63 -175.24 -28.80 5264076 -165.50 179.25 -5.89 5270832 40.89 174.69 1.98 5277588 -0.54 5.77 -10.77 5285064,3048467
-37.14 -171.13 2.98 5392824 161.63 -175.24 -28.80 5398684 -165.50 179.25 -5.89 5404796 40.89 174.69 1.98 5410712 -0.54 5.77 -10.77 5418000,3183291
-37.14 -171.13 2.98 5525784 161.63 -175.24 -28.80 5533840 -165.50 179.25 -5.89 5541804 40.89 174.69 1.98 5548284 -0.54 5.77 -10.77 5553684,3318084
-37.14 -171.13 2.98 5659316 161.63 -175.24 -28.80 5666196 -165.50 179.25 -5.89 5673684 40.89 174.69 1.98 5679388 -0.54 5.77 -10.77 5687136,3452866
-37.14 -171.13 2.98 5795460 161.63 -175.24 -28.80 5802388 -165.50 179.25 -5.89 5808496 40.89 174.69 1.98 5816436 -0.54 5.77 -10.77 5822280,3588512
-37.14 -171.13 2.98 5928708 161.63 -175.24 -28.80 5936416 -165.50 179.25 -5.89 5944444 40.89 174.69 1.98 5949932 -0.54 5.77 -10.77 5955788,3720056
-37.14 -171.13 2.98 6061592 161.63 -175.24 -28.80 6068088 -165.50 179.25 -5.89 6076104 40.89 174.69 1.98 6081584 -0.54 5.77 -10.77 6088880,3854970
-37.14 -171.13 2.98 6197160 161.63 -175.24 -28.80 6204088 -165.50 179.25 -5.89 6209740 40.89 174.69 1.98 6217544 -0.54 5.77 -10.77 6223636,3990028
-37.14 -171.13 2.98 6330324 161.63 -175.24 -28.80 6338052 -165.50 179.25 -5.89 6345392 40.89 174.69 1.98 6350868 -0.54 5.77 -10.77 6356712,4121566
-37.14 -171.13 2.98 6462096 161.63 -175.24 -28.80 6469008 -165.50 179.25 -5.89 6476460 40.89 174.69 1.98 6481940 -0.54 5.77 -10.77 6489316,4256087
-37.14 -171.13 2.98 6596200 161.63 -175.24 -28.80 6601612 -165.50 179.25 -5.89 6607720 40.89 174.69 1.98 6614384 -0.54 5.77 -10.77 6620640,4387639
-37.14 -171.13 2.98 6728400 161.63 -175.24 -28.80 6734248 -165.50 179.25 -5.89 6741964 40.89 174.69 1.98 6749236 -0.54 5.77 -10.77 6754620,4522134
-37.14 -171.13 2.98 6861696 161.63 -175.24 -28.80 6867556 -165.50 179.25 -5.89 6874180 40.89 174.69 1.98 6880696 -0.54 5.77 -10.77 6888596,4653679
-37.14 -171.13 2.98 6993964 161.63 -175.24 -28.80 7001468 -165.50 179.25 -5.89 7007128 40.89 174.69 1.98 7013044 -0.54 5.77 -10.77 7020232,4788562
-37.14 -171.13 2.98 7126044 161.63 -175.24 -28.80 7132664 -165.50 179.25 -5.89 7138792 40.89 174.69 1.98 7145684 -0.54 5.77 -10.77 7151844,4919577
-37.14 -171.13 2.98 7258544 161.63 -175.24 -28.80 7264400 -165.50 179.25 -5.89 7270516 40.89 174.69 1.98 7278840 -0.54 5.77 -10.77 7285032,5050769
-37.14 -171.13 2.98 7391504 161.63 -175.24 -28.80 7397664 -165.50 179.25 -5.89 7406128 40.89 174.69 1.98 7411892 -0.54 5.77 -10.77 7419564,5186100
-37.14 -171.13 2.98 7525544 161.63 -175.24 -28.80 7533284 -165.50 179.25 -5.89 7539688 40.89 174.69 1.98 7546828 -0.54 5.77 -10.77 7552452,5320803
-37.14 -171.13 2.98 7658304 161.63 -175.24 -28.80 7665016 -165.50 179.25 -5.89 7671064 40.89 174.69 1.98 7679452 -0.54 5.77 -10.77 7685904,5452513
-37.14 -171.13 2.98 7791716 161.63 -175.24 -28.80 7797124 -165.50 179.25 -5.89 7802784 40.89 174.69 1.98 7810508 -0.54 5.77 -10.77 7818028,5587040
-37.14 -171.13 2.98 7925688 161.63 -175.24 -28.80 7933812 -165.50 179.25 -5.89 7941616 40.89 174.69 1.98 7949832 -0.54 5.77 -10.77 7955224,5719312
-37.14 -171.13 2.98 8061696 161.63 -175.24 -28.80 8067568 -165.50 179.25 -5.89 8073972 40.89 174.69 1.98 8081668 -0.54 5.77 -10.77 8089764,5853862
-37.14 -171.13 2.98 8196976 161.63 -175.24 -28.80 8204976 -165.50 179.25 -5.89 8213000 40.89 174.69 1.98 8220796 -0.54 5.77 -10.77 8228048,5992622
-37.14 -171.13 2.98 8336400 161.63 -175.24 -28.80 8343776 -165.50 179.25 -5.89 8351012 40.89 174.69 1.98 8358060 -0.54 5.77 -10.77 8363444,6132068
-37.14 -171.13 2.98 8469440 161.63 -175.24 -28.80 8475988 -165.50 179.25 -5.89 8484428 40.89 174.69 1.98 8490960 -0.54 5.77 -10.77 8498044,6263621
-37.14 -171.13 2.98 8605152 161.63 -175.24 -28.80 8610784 -165.50 179.25 -5.89 8617868 40.89 174.69 1.98 8623936 -0.54 5.77 -10.77 8631488,6398596
-37.14 -171.13 2.98 8739272 161.63 -175.24 -28.80 8747208 -165.50 179.25 -5.89 8754668 40.89 174.69 1.98 8762416 -0.54 5.77 -10.77 8770364,6533595
-37.14 -171.13 2.98 8878412 161.63 -175.24 -28.80 8885680 -165.50 179.25 -5.89 8891340 40.89 174.69 1.98 8897492 -0.54 5.77 -10.77 8903684,6673088
-37.14 -171.13 2.98 9010696 161.63 -175.24 -28.80 9018500 -165.50 179.25 -5.89 9024160 40.89 174.69 1.98 9032064 -0.54 5.77 -10.77 9039860,6804150
-37.14 -171.13 2.98 9145252 161.63 -175.24 -28.80 9151288 -165.50 179.25 -5.89 9159644 40.89 174.69 1.98 9165144 -0.54 5.77 -10.77 9172316,6939177
-37.14 -171.13 2.98 9280276 161.63 -175.24 -28.80 9287880 -165.50 179.25 -5.89 9293808 40.89 174.69 1.98 9302132 -0.54 5.77 -10.77 9307536,7074629
-37.14 -171.13 2.98 9413528 161.63 -175.24 -28.80 9421256 -165.50 179.25 -5.89 9426920 40.89 174.69 1.98 9434260 -0.54 5.77 -10.77 9441940,7209654
-37.14 -171.13 2.98 9547312 161.63 -175.24 -28.80 9553108 -165.50 179.25 -5.89 9560124 40.89 174.69 1.98 9565796 -0.54 5.77 -10.77 9572844,7341015
