-36.66 -171.12 2.95 4444924 161.73 -175.28 -28.77 4452492 -164.52 179.19 -5.93 4458540 41.55 174.71 2.01 4466496 -0.53 5.69 -10.68 4474264,0
-36.66 -171.12 2.95 4581964 161.73 -175.28 -28.77 4589060 -164.52 179.19 -5.93 4596112 41.55 174.71 2.01 4603084 -0.53 5.69 -10.68 4608492,2378125
-36.66 -171.12 2.95 4714672 161.73 -175.28 -28.77 4722460 -164.52 179.19 -5.93 4728548 41.55 174.71 2.01 4736364 -0.53 5.69 -10.68 4741764,2513399
-36.66 -171.12 2.95 4847576 161.73 -175.28 -28.77 4854540 -164.52 179.19 -5.93 4860172 41.55 174.71 2.01 4867528 -0.53 5.69 -10.68 4875496,2644485
-36.66 -171.12 2.95 4983156 161.73 -175.28 -28.77 4989636 -164.52 179.19 -5.93 4997612 41.55 174.71 2.01 5005548 -0.53 5.69 -10.68 5011624,2779790
-36.66 -171.12 2.95 5116996 161.73 -175.28 -28.77 5124728 -164.52 179.19 -5.93 5131288 41.55 174.71 2.01 5138172 -0.53 5.69 -10.68 5144016,2914976
-36.66 -171.12 2.95 5250244 161.73 -175.28 -28.77 5256764 -164.52 179.19 -5.93 5262684 41.55 174.71 2.01 5269196 -0.53 5.69 -10.68 5276980,3049305
-36.66 -171.12 2.95 5384804 161.73 -175.28 -28.77 5391500 -164.52 179.19 -5.93 5399148 41.55 174.71 2.01 5406920 -0.53 5.69 -10.68 5414200,3184891
-36.66 -171.12 2.95 5519580 161.73 -175.28 -28.77 5526820 -164.52 179.19 -5.93 5533960 41.55 174.71 2.01 5539816 -0.53 5.69 -10.68 5546288,3319781
-36.66 -171.12 2.95 5653352 161.73 -175.28 -28.77 5659044 -164.52 179.19 -5.93 5665392 41.55 174.71 2.01 5670876 -0.53 5.69 -10.68 5677800,3451335
-36.66 -171.12 2.95 5785864 161.73 -175.28 -28.77 5791764 -164.52 179.19 -5.93 5797376 41.55 174.71 2.01 5803420 -0.53 5.69 -10.68 5809196,3585909
-36.66 -171.12 2.95 5917200 161.73 -175.28 -28.77 5924232 -164.52 179.19 -5.93 5930308 41.55 174.71 2.01 5938128 -0.53 5.69 -10.68 5943516,3717354
-36.66 -171.12 2.95 6049856 161.73 -175.28 -28.77 6057656 -164.52 179.19 -5.93 6066000 41.55 174.71 2.01 6071504 -0.53 5.69 -10.68 6078508,3848883
-36.66 -171.12 2.95 6185484 161.73 -175.28 -28.77 6191008 -164.52 179.19 -5.93 6198340 41.55 174.71 2.01 6204912 -0.53 5.69 -10.68 6210320,3983745
-36.66 -171.12 2.95 6318560 161.73 -175.28 -28.77 6325220 -164.52 179.19 -5.93 6331116 41.55 174.71 2.01 6338964 -0.53 5.69 -10.68 6344364,4118403
-36.66 -171.12 2.95 6451004 161.73 -175.28 -28.77 6459196 -164.52 179.19 -5.93 6465872 41.55 174.71 2.01 6471796 -0.53 5.69 -10.68 6478832,4249974
-36.66 -171.12 2.95 6584652 161.73 -175.28 -28.77 6591504 -164.52 179.19 -5.93 6597128 41.55 174.71 2.01 6602616 -0.53 5.69 -10.68 6609112,4384969
-36.66 -171.12 2.95 6714920 161.73 -175.28 -28.77 6722004 -164.52 179.19 -5.93 6729520 41.55 174.71 2.01 6736412 -0.53 5.69 -10.68 6741796,4515908
-36.66 -171.12 2.95 6849556 161.73 -175.28 -28.77 6855480 -164.52 179.19 -5.93 6863452 41.55 174.71 2.01 6870900 -0.53 5.69 -10.68 6878428,4647079
-36.66 -171.12 2.95 6984104 161.73 -175.28 -28.77 6991888 -164.52 179.19 -5.93 6997496 41.55 174.71 2.01 7002988 -0.53 5.69 -10.68 7009500,4781972
-36.66 -171.12 2.95 7114880 161.73 -175.28 -28.77 7121668 -164.52 179.19 -5.93 7127528 41.55 174.71 2.01 7133000 -0.53 5.69 -10.68 7139660,4913741
-36.66 -171.12 2.95 7245284 161.73 -175.28 -28.77 7253072 -164.52 179.19 -5.93 7258680 41.55 174.71 2.01 7264424 -0.53 5.69 -10.68 7270396,5044967
-36.66 -171.12 2.95 7376128 161.73 -175.28 -28.77 7383972 -164.52 179.19 -5.93 7389704 41.55 174.71 2.01 7395664 -0.53 5.69 -10.68 7401068,5175884
-36.66 -171.12 2.95 7506480 161.73 -175.28 -28.77 7514240 -164.52 179.19 -5.93 7520440 41.55 174.71 2.01 7525920 -0.53 5.69 -10.68 7531304,5306462
-36.66 -171.12 2.95 7636924 161.73 -175.28 -28.77 7644684 -164.52 179.19 -5.93 7651364 41.55 174.71 2.01 7658476 -0.53 5.69 -10.68 7665616,5437752
